DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2022-02-27                12:44:00.000              57.65555556               1383.733333               58.65555556               1645965840.000            0                         963                       1.3999594116E+02          4.4999198914E+01          4.1125000000E+01          4.4772148132E+01          4.4999229431E+01          8.0000000000E+00          2.1426488281E+04          2.2250188236E-01          4.0113249037E+02          4.0128934812E+02          2.0507160233E+00          2.0513734742E+00          2.4889449594E-02          
2022-02-27                12:44:05.000              57.65561343               1383.734722               58.65561343               1645965845.000            0                         963                       1.4000260105E+02          4.4999409120E+01          4.1125000000E+01          4.4772025379E+01          4.4999078893E+01          8.0000000000E+00          2.1427837410E+04          2.1956146980E-01          4.0111964722E+02          4.0127385628E+02          2.0505226542E+00          2.0512396307E+00          2.4749706580E-02          
2022-02-27                12:44:10.000              57.65567130               1383.736111               58.65567130               1645965850.000            0                         963                       1.3999981689E+02          4.4999259949E+01          4.1062500000E+01          4.4771995544E+01          4.4999168396E+01          8.0000000000E+00          2.1426365234E+04          2.2652441543E-01          4.0115705833E+02          4.0131491091E+02          2.0506530862E+00          2.0513705047E+00          2.4933583226E-02          
2022-02-27                12:44:15.000              57.65572917               1383.737500               58.65572917               1645965855.000            0                         963                       1.3999818580E+02          4.4999351501E+01          4.1098339161E+01          4.4772148132E+01          4.4999168396E+01          8.0000000000E+00          2.1425500451E+04          2.2471317739E-01          4.0114774879E+02          4.0130698203E+02          2.0505048077E+00          2.0513072785E+00          2.5468453040E-02          
2022-02-27                12:44:20.000              57.65578704               1383.738889               58.65578704               1645965860.000            0                         963                       1.4000052584E+02          4.4999198914E+01          4.1125000000E+01          4.4772178650E+01          4.4999443054E+01          8.0000000000E+00          2.1425909692E+04          2.2998342024E-01          4.0113009005E+02          4.0128401453E+02          2.0504822048E+00          2.0511537403E+00          2.4563478257E-02          
2022-02-27                12:44:25.000              57.65584491               1383.740278               58.65584491               1645965865.000            0                         963                       1.3999981689E+02          4.4999382019E+01          4.1125000000E+01          4.4772178650E+01          4.4999443054E+01          8.0000000000E+00          2.1425082031E+04          2.2384403426E-01          4.0113543071E+02          4.0127766400E+02          2.0504900670E+00          2.0511163025E+00          2.5196439379E-02          
2022-02-27                12:44:30.000              57.65590278               1383.741667               58.65590278               1645965870.000            0                         963                       1.3999783837E+02          4.4999169890E+01          4.1125000000E+01          4.4772299867E+01          4.4999382446E+01          8.0000000000E+00          2.1424474924E+04          2.2509470697E-01          4.0115485408E+02          4.0131058096E+02          2.0506013270E+00          2.0513072856E+00          2.5178793338E-02          
2022-02-27                12:44:35.000              57.65596065               1383.743056               58.65596065               1645965875.000            0                         963                       1.3999842141E+02          4.4999168396E+01          4.1062500000E+01          4.4772300720E+01          4.4999382019E+01          8.0000000000E+00          2.1423500437E+04          2.2165463417E-01          4.0114803442E+02          4.0130397392E+02          2.0506916172E+00          2.0512108288E+00          2.4865584772E-02          
2022-02-27                12:44:40.000              57.65601852               1383.744444               58.65601852               1645965880.000            0                         963                       1.3999823382E+02          4.4999259949E+01          4.1074300699E+01          4.4772178650E+01          4.4999382019E+01          8.0000000000E+00          2.1423259902E+04          2.1994025675E-01          4.0114767386E+02          4.0130369168E+02          2.0506276764E+00          2.0512543616E+00          2.4994073133E-02          
2022-02-27                12:44:45.000              57.65607639               1383.745833               58.65607639               1645965885.000            0                         963                       1.3989633179E+02          4.4999137878E+01          4.1062500000E+01          4.4772331238E+01          4.4999382019E+01          8.0000000000E+00          2.1375925781E+04          2.2015050055E-01          4.0114527240E+02          4.0130269834E+02          2.0501907578E+00          2.0508416449E+00          2.4943438462E-02          
