DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2022-02-25                12:32:00.000              55.64722222               1335.533333               56.64722222               1645792320.000            0                         963                       1.3999871826E+02          4.4998619080E+01          4.1687500000E+01          4.4772300720E+01          4.4999382019E+01          8.0000000000E+00          2.0454394531E+04          2.1967863098E-01          3.9959187330E+02          4.0176877341E+02          2.0454239428E+00          2.0551826796E+00          3.5025247349E-01          
2022-02-25                12:32:05.000              55.64728009               1335.534722               56.64728009               1645792325.000            0                         963                       1.3999964873E+02          4.4998619080E+01          4.1625000000E+01          4.4772300720E+01          4.4999382019E+01          8.0000000000E+00          2.0452845580E+04          2.2175245653E-01          3.9965347786E+02          4.0183969248E+02          2.0445231386E+00          2.0541457273E+00          3.5103092059E-01          
2022-02-25                12:32:10.000              55.64733796               1335.536111               56.64733796               1645792330.000            0                         963                       1.3999892292E+02          4.4998649597E+01          4.1687500000E+01          4.4772300720E+01          4.4999443054E+01          8.0000000000E+00          2.0450853707E+04          2.1715887783E-01          3.9974966514E+02          4.0194223595E+02          2.0445051245E+00          2.0535120609E+00          3.5133947707E-01          
2022-02-25                12:32:15.000              55.64739583               1335.537500               56.64739583               1645792335.000            0                         963                       1.3999490356E+02          4.4998527527E+01          4.1687500000E+01          4.4772178650E+01          4.4999320984E+01          8.0000000000E+00          2.0447048828E+04          2.2929336128E-01          3.9975886960E+02          4.0194338922E+02          2.0443724120E+00          2.0535693033E+00          3.5256831638E-01          
2022-02-25                12:32:20.000              55.64745370               1335.538889               56.64745370               1645792340.000            0                         963                       1.3999892300E+02          4.4998868003E+01          4.1625000000E+01          4.4772054302E+01          4.4999278851E+01          8.0000000000E+00          2.0446838940E+04          2.2601452936E-01          3.9976469652E+02          4.0197139603E+02          2.0476448409E+00          2.0570011997E+00          3.5421514583E-01          
2022-02-25                12:32:25.000              55.64751157               1335.540278               56.64751157               1645792345.000            0                         963                       1.3999829102E+02          4.4998832703E+01          4.1625000000E+01          4.4772148132E+01          4.4999168396E+01          8.0000000000E+00          2.0443730469E+04          2.2069948035E-01          3.9979815822E+02          4.0201295354E+02          2.0488693905E+00          2.0584433954E+00          3.5505649592E-01          
2022-02-25                12:32:30.000              55.64756944               1335.541667               56.64756944               1645792350.000            0                         963                       1.3999825730E+02          4.4998832703E+01          4.1625000000E+01          4.4772148132E+01          4.4999168396E+01          8.0000000000E+00          2.0442632089E+04          2.2263182081E-01          3.9981249378E+02          4.0203868110E+02          2.0472173904E+00          2.0561432842E+00          3.5720947583E-01          
2022-02-25                12:32:35.000              55.64762731               1335.543056               56.64762731               1645792355.000            0                         963                       1.3999936361E+02          4.4998832703E+01          4.1663024476E+01          4.4772148132E+01          4.4999382019E+01          8.0000000000E+00          2.0441834749E+04          2.1351190856E-01          3.9988341122E+02          4.0212582620E+02          2.0476820378E+00          2.0570939134E+00          3.5893888403E-01          
2022-02-25                12:32:40.000              55.64768519               1335.544444               56.64768519               1645792360.000            0                         963                       1.3999645518E+02          4.4998717465E+01          4.1625000000E+01          4.4772373598E+01          4.4999515932E+01          8.0000000000E+00          2.0436761194E+04          2.2964857231E-01          4.0053907399E+02          4.0262380076E+02          2.0459044133E+00          2.0551504279E+00          3.5995049870E-01          
2022-02-25                12:32:45.000              55.64774306               1335.545833               56.64774306               1645792365.000            0                         963                       1.4000149536E+02          4.4998832703E+01          4.1687500000E+01          4.4772087097E+01          4.4999626160E+01          8.0000000000E+00          2.0437074219E+04          2.1830560981E-01          4.0037885834E+02          4.0262788435E+02          2.0454237403E+00          2.0554935581E+00          3.5989989384E-01          
