DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2022-02-26                11:37:45.000              56.60954861               1358.629167               57.60954861               1645875465.000            65536                     835                       1.4000163452E+02          4.4999964294E+01          4.0312500000E+01          4.4773942566E+01          4.5001183777E+01          1.0000000000E+00          3.3152575625E+04          1.5114613183E-01          4.2564649723E+02          4.2627751649E+02          2.0115813708E+00          2.0140264033E+00          9.5441808907E-02          
2022-02-26                11:37:50.000              56.60960648               1358.630556               57.60960648               1645875470.000            65536                     835                       1.3190256762E+02          4.5000050901E+01          4.0312500000E+01          4.4773880119E+01          4.5001353136E+01          8.0000000000E+00          2.8909538246E+04          1.5924581422E-01          4.2279614548E+02          4.2548494695E+02          1.9904341248E+00          2.0138503567E+00          9.3812031163E-02          
2022-02-26                11:37:55.000              56.60966435               1358.631944               57.60966435               1645875475.000            65536                     835                       1.3637306587E+02          4.5000053406E+01          4.0312500000E+01          4.4773887634E+01          4.5001365662E+01          8.0000000000E+00          2.4956149653E+04          1.6976892129E-01          4.2298485805E+02          4.2365053203E+02          1.9771905718E+00          1.9633538659E+00          1.0655048320E-01          
2022-02-26                11:38:00.000              56.60972222               1358.633333               57.60972222               1645875480.000            0                         963                       1.3946264691E+02          4.5000083923E+01          4.0312500000E+01          4.4773979187E+01          4.5001060486E+01          8.0000000000E+00          2.3606060492E+04          2.3579887988E-01          4.1716588247E+02          4.1818365060E+02          2.2711138655E+00          2.3746382047E+00          2.0054596405E-01          
2022-02-26                11:38:05.000              56.60978009               1358.634722               57.60978009               1645875485.000            0                         963                       1.3972748699E+02          4.5000175476E+01          4.0312500000E+01          4.4774162292E+01          4.5001213074E+01          8.0000000000E+00          2.2983337221E+04          2.2329847490E-01          4.0362794232E+02          4.0488350489E+02          2.0930799500E+00          2.1182234848E+00          1.8639838287E-01          
2022-02-26                11:38:10.000              56.60983796               1358.636111               57.60983796               1645875490.000            0                         963                       1.3993777466E+02          4.5000389099E+01          4.0312500000E+01          4.4773887634E+01          4.5001365662E+01          8.0000000000E+00          2.2851087891E+04          2.2356721795E-01          4.0212819444E+02          4.0307512848E+02          2.0669256563E+00          2.0706358138E+00          1.3250706533E-01          
2022-02-26                11:38:15.000              56.60989583               1358.637500               57.60989583               1645875495.000            0                         963                       1.3996565861E+02          4.5000379078E+01          4.0312500000E+01          4.4773890367E+01          4.5001364751E+01          8.0000000000E+00          2.2807129577E+04          2.2606243732E-01          4.0155525485E+02          4.0230083718E+02          2.0545473630E+00          2.0596821148E+00          1.0864413903E-01          
2022-02-26                11:38:20.000              56.60995370               1358.638889               57.60995370               1645875500.000            0                         963                       1.3997233507E+02          4.5000223707E+01          4.0312500000E+01          4.4774206255E+01          4.5001136460E+01          8.0000000000E+00          2.2764681859E+04          2.2327691211E-01          4.0136895193E+02          4.0197284594E+02          2.0513654747E+00          2.0549118500E+00          9.2701281555E-02          
2022-02-26                11:38:25.000              56.61001157               1358.640278               57.61001157               1645875505.000            0                         963                       1.3997637449E+02          4.5000236511E+01          4.0351398601E+01          4.4774223328E+01          4.5001121521E+01          8.0000000000E+00          2.2739734006E+04          2.1775739943E-01          4.0132287526E+02          4.0185574557E+02          2.0502877233E+00          2.0530164921E+00          8.2889625232E-02          
2022-02-26                11:38:30.000              56.61006944               1358.641667               57.61006944               1645875510.000            0                         963                       1.3997442627E+02          4.4999992371E+01          4.0312500000E+01          4.4774070740E+01          4.5001304626E+01          8.0000000000E+00          2.2713169922E+04          2.2206148850E-01          4.0126927813E+02          4.0173935564E+02          2.0499645655E+00          2.0519589887E+00          7.3996822907E-02          
