DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2022-02-26                12:38:00.000              56.65138889               1359.633333               57.65138889               1645879080.000            0                         963                       1.4000952148E+02          4.5001243591E+01          4.0937500000E+01          4.4774314880E+01          4.5001426697E+01          1.0000000000E+00          3.2516255859E+04          1.4831554311E-01          4.2503634145E+02          4.2555355168E+02          2.0105563998E+00          2.0124285249E+00          7.8247875551E-02          
2022-02-26                12:38:05.000              56.65144676               1359.634722               57.65144676               1645879085.000            0                         963                       1.4000923061E+02          4.5001152039E+01          4.0875000000E+01          4.4774589539E+01          4.5001365662E+01          1.0000000000E+00          3.2526156523E+04          1.5980418407E-01          4.2501282850E+02          4.2553514628E+02          2.0105776542E+00          2.0125664268E+00          7.8797340673E-02          
2022-02-26                12:38:10.000              56.65150463               1359.636111               57.65150463               1645879090.000            0                         963                       1.4000744629E+02          4.5001145206E+01          4.0875000000E+01          4.4774521671E+01          4.5001253157E+01          1.0000000000E+00          3.2540717118E+04          1.5282471011E-01          4.2501716337E+02          4.2555396758E+02          2.0103474195E+00          2.0123973716E+00          7.8735842466E-02          
2022-02-26                12:38:15.000              56.65156250               1359.637500               57.65156250               1645879095.000            0                         963                       1.4000592041E+02          4.5001304626E+01          4.0937500000E+01          4.4774284363E+01          4.5001152039E+01          1.0000000000E+00          3.2548382812E+04          1.5007694822E-01          4.2487494798E+02          4.2539655339E+02          2.0100168280E+00          2.0118758384E+00          7.9056299132E-02          
2022-02-26                12:38:20.000              56.65162037               1359.638889               57.65162037               1645879100.000            0                         963                       1.4000768872E+02          4.5001277950E+01          4.0882867133E+01          4.4774124306E+01          4.5001152039E+01          1.0000000000E+00          3.2556514136E+04          1.5412418941E-01          4.2480708179E+02          4.2532796733E+02          2.0100186117E+00          2.0121685279E+00          7.8586496742E-02          
2022-02-26                12:38:25.000              56.65167824               1359.640278               57.65167824               1645879105.000            0                         963                       1.4000823356E+02          4.5001274109E+01          4.0937500000E+01          4.4774101257E+01          4.5001152039E+01          1.0000000000E+00          3.2564943236E+04          1.5623709571E-01          4.2479881997E+02          4.2532070892E+02          2.0098275726E+00          2.0119518183E+00          7.9136276702E-02          
2022-02-26                12:38:30.000              56.65173611               1359.641667               57.65173611               1645879110.000            0                         963                       1.4000799561E+02          4.5001396179E+01          4.0937500000E+01          4.4774223328E+01          4.5001121521E+01          1.0000000000E+00          3.2572986328E+04          1.5838846861E-01          4.2477185176E+02          4.2529293683E+02          2.0098709611E+00          2.0118866493E+00          7.8650485072E-02          
2022-02-26                12:38:35.000              56.65179398               1359.643056               57.65179398               1645879115.000            0                         963                       1.4001068115E+02          4.5001579285E+01          4.0937500000E+01          4.4774009705E+01          4.5001121521E+01          1.0000000000E+00          3.2583654297E+04          1.5385755553E-01          4.2473046891E+02          4.2524812961E+02          2.0097847151E+00          2.0117677869E+00          7.9153834672E-02          
2022-02-26                12:38:40.000              56.65185185               1359.644444               57.65185185               1645879120.000            0                         963                       1.4000314331E+02          4.5001670837E+01          4.0875000000E+01          4.4774101257E+01          4.5001121521E+01          1.0000000000E+00          3.2589736328E+04          1.6305628445E-01          4.2482247395E+02          4.2534338804E+02          2.0098349633E+00          2.0118697710E+00          7.8791648479E-02          
2022-02-26                12:38:45.000              56.65190972               1359.645833               57.65190972               1645879125.000            0                         963                       1.4000762939E+02          4.5001670837E+01          4.0937500000E+01          4.4774101257E+01          4.5001121521E+01          1.0000000000E+00          3.2597357422E+04          1.6123122638E-01          4.2482373333E+02          4.2534661442E+02          2.0098821251E+00          2.0119860276E+00          7.9118337596E-02          
2022-02-26                12:38:50.000              56.65196759               1359.647222               57.65196759               1645879130.000            0                         963                       1.4000952148E+02          4.5001579285E+01          4.0937500000E+01          4.4774284363E+01          4.5001121521E+01          1.0000000000E+00          3.2606095703E+04          1.5398042218E-01          4.2476899807E+02          4.2529166147E+02          2.0096597868E+00          2.0117365987E+00          7.9012451760E-02          
2022-02-26                12:38:55.000              56.65202546               1359.648611               57.65202546               1645879135.000            0                         963                       1.4000479126E+02          4.5001548767E+01          4.0875000000E+01          4.4774223328E+01          4.5001121521E+01          1.0000000000E+00          3.2613716797E+04          1.5069932168E-01          4.2465091553E+02          4.2520917741E+02          2.0096117144E+00          2.0116335783E+00          7.8878765426E-02          
2022-02-26                12:39:00.000              56.65208333               1359.650000               57.65208333               1645879140.000            0                         963                       1.4000581349E+02          4.5001243591E+01          4.0937500000E+01          4.4774233998E+01          4.5001083747E+01          1.0000000000E+00          3.2621318564E+04          1.5560843269E-01          4.2457831636E+02          4.2510025758E+02          2.0095352731E+00          2.0115087698E+00          7.9051419729E-02          
