DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2023-10-27                07:53:45.000              299.45399306              7186.895833               300.45399306              1698393225.000            0                         963                       1.3999928215E+02          4.5000151791E+01          4.1812500000E+01          4.4778719888E+01          4.5002037048E+01          7.0000000000E+00          2.9063929658E+04          3.0274995178E-01          4.0338848378E+02          4.0988283041E+02          1.9901811976E+00          2.0165360736E+00          1.0282812841E+00          
2023-10-27                07:53:50.000              299.45405093              7186.897222               300.45405093              1698393230.000            0                         963                       1.3999990845E+02          4.5000114441E+01          4.1812500000E+01          4.4778739929E+01          4.5002342224E+01          7.0000000000E+00          2.9062326172E+04          3.1019939238E-01          4.0337410473E+02          4.0989974645E+02          1.9900838386E+00          2.0164154933E+00          1.0272892985E+00          
2023-10-27                07:53:55.000              299.45410880              7186.898611               300.45410880              1698393235.000            0                         963                       1.3999942017E+02          4.5000114441E+01          4.1812500000E+01          4.4778739929E+01          4.5002342224E+01          7.0000000000E+00          2.9061871094E+04          3.0671981995E-01          4.0339270152E+02          4.0991484447E+02          1.9899710312E+00          2.0164570376E+00          1.0271295659E+00          
2023-10-27                07:54:00.000              299.45416667              7186.900000               300.45416667              1698393240.000            0                         963                       1.3999996948E+02          4.4999900818E+01          4.1812500000E+01          4.4779136658E+01          4.5002037048E+01          7.0000000000E+00          2.9060566406E+04          3.0101862050E-01          4.0339456205E+02          4.0991186031E+02          1.9900654904E+00          2.0165320260E+00          1.0265172295E+00          
2023-10-27                07:54:05.000              299.45422454              7186.901389               300.45422454              1698393245.000            0                         963                       1.3999844766E+02          4.5000236511E+01          4.1857517483E+01          4.4778739929E+01          4.5002372742E+01          7.0000000000E+00          2.9058899366E+04          3.0615360860E-01          4.0338171084E+02          4.0988961645E+02          1.9900056044E+00          2.0162993093E+00          1.0248240038E+00          
2023-10-27                07:54:10.000              299.45428241              7186.902778               300.45428241              1698393250.000            0                         963                       1.3999774048E+02          4.5000478210E+01          4.1812500000E+01          4.4778749695E+01          4.5002100525E+01          7.0000000000E+00          2.9057429844E+04          3.0986003033E-01          4.0341006050E+02          4.0991860656E+02          1.9898067463E+00          2.0160627336E+00          1.0250387186E+00          
2023-10-27                07:54:15.000              299.45434028              7186.904167               300.45434028              1698393255.000            0                         963                       1.3999734497E+02          4.5000419617E+01          4.1812500000E+01          4.4778831482E+01          4.5002067566E+01          7.0000000000E+00          2.9055416016E+04          3.0159900009E-01          4.0340822904E+02          4.0990334833E+02          1.9900349498E+00          2.0161944899E+00          1.0232183162E+00          
2023-10-27                07:54:20.000              299.45439815              7186.905556               300.45439815              1698393260.000            0                         963                       1.3999838257E+02          4.5000511169E+01          4.1812500000E+01          4.4779106140E+01          4.5002128601E+01          7.0000000000E+00          2.9053990234E+04          3.0162049351E-01          4.0342647225E+02          4.0992189087E+02          1.9901341026E+00          2.0161997007E+00          1.0231163373E+00          
2023-10-27                07:54:25.000              299.45445602              7186.906944               300.45445602              1698393265.000            0                         963                       1.4000009155E+02          4.5000511169E+01          4.1875000000E+01          4.4779106140E+01          4.5002128601E+01          7.0000000000E+00          2.9053228516E+04          2.9873577006E-01          4.0342230378E+02          4.0991837321E+02          1.9899705686E+00          2.0161970685E+00          1.0230915638E+00          
2023-10-27                07:54:30.000              299.45451389              7186.908333               300.45451389              1698393270.000            0                         963                       1.3999865723E+02          4.5000205994E+01          4.1812500000E+01          4.4778739929E+01          4.5001976013E+01          7.0000000000E+00          2.9051710938E+04          3.0616971488E-01          4.0343317928E+02          4.0992463375E+02          1.9900915917E+00          2.0163568543E+00          1.0221793290E+00          
2023-10-27                07:54:35.000              299.45457176              7186.909722               300.45457176              1698393275.000            0                         963                       1.3999679565E+02          4.5000022888E+01          4.1875000000E+01          4.4778800964E+01          4.5001976013E+01          7.0000000000E+00          2.9050244141E+04          3.0543905305E-01          4.0342757018E+02          4.0990980399E+02          1.9901428285E+00          2.0162791999E+00          1.0207558712E+00          
2023-10-27                07:54:40.000              299.45462963              7186.911111               300.45462963              1698393280.000            0                         963                       1.3999810791E+02          4.5000114441E+01          4.1812500000E+01          4.4778739929E+01          4.5001823425E+01          7.0000000000E+00          2.9048902344E+04          3.0536037292E-01          4.0342049991E+02          4.0990723494E+02          1.9899324461E+00          2.0160671960E+00          1.0200936939E+00          
2023-10-27                07:54:45.000              299.45468750              7186.912500               300.45468750              1698393285.000            0                         963                       1.4000183105E+02          4.5000114441E+01          4.1875000000E+01          4.4778739929E+01          4.5001823425E+01          7.0000000000E+00          2.9048988281E+04          3.0189374073E-01          4.0345452902E+02          4.0992625089E+02          1.9900502131E+00          2.0159551729E+00          1.0189848921E+00          
2023-10-27                07:54:50.000              299.45474537              7186.913889               300.45474537              1698393290.000            0                         963                       1.4000112488E+02          4.5000236511E+01          4.1812500000E+01          4.4778739929E+01          4.5001823425E+01          7.0000000000E+00          2.9047293133E+04          3.1035943957E-01          4.0343573349E+02          4.0990093070E+02          1.9901361718E+00          2.0160932800E+00          1.0184734450E+00          
2023-10-27                07:54:55.000              299.45480324              7186.915278               300.45480324              1698393295.000            0                         963                       1.3999728244E+02          4.5000297546E+01          4.1812500000E+01          4.4778495789E+01          4.5001670837E+01          7.0000000000E+00          2.9045464106E+04          3.1225963812E-01          4.0345842644E+02          4.0992182261E+02          1.9900626990E+00          2.0161674635E+00          1.0180997991E+00          
2023-10-27                07:55:00.000              299.45486111              7186.916667               300.45486111              1698393300.000            0                         963                       1.3999874302E+02          4.5000114441E+01          4.1836975524E+01          4.4778587341E+01          4.5001457214E+01          7.0000000000E+00          2.9045104021E+04          3.0944089607E-01          4.0344997837E+02          4.0990958137E+02          1.9898906701E+00          2.0159405220E+00          1.0173053654E+00          
2023-10-27                07:55:05.000              299.45491898              7186.918056               300.45491898              1698393305.000            0                         963                       1.4000198364E+02          4.5000297546E+01          4.1812500000E+01          4.4778526306E+01          4.5001640320E+01          7.0000000000E+00          2.9044968750E+04          3.0430976531E-01          4.0347691338E+02          4.0990824737E+02          1.9899656785E+00          2.0159899845E+00          1.0152594253E+00          
