DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2023-10-27                05:53:15.000              299.37031250              7184.887500               300.37031250              1698385995.000            0                         963                       1.3999724574E+02          4.5000144958E+01          4.1375000000E+01          4.4776817322E+01          4.4999900818E+01          1.0000000000E+00          3.0698521020E+04          1.5152208395E-01          4.2685571300E+02          4.2745235375E+02          2.0600366874E+00          2.0625292596E+00          9.0126035724E-02          
2023-10-27                05:53:20.000              299.37037037              7184.888889               300.37037037              1698386000.000            0                         963                       1.3999950233E+02          4.5000083923E+01          4.1394230769E+01          4.4776664734E+01          4.4999900818E+01          1.0000000000E+00          3.0699543870E+04          1.6381831064E-01          4.2682200357E+02          4.2742068338E+02          2.0598855780E+00          2.0623276766E+00          9.0049159101E-02          
2023-10-27                05:53:25.000              299.37042824              7184.890278               300.37042824              1698386005.000            0                         963                       1.3999844360E+02          4.5000083923E+01          4.1375000000E+01          4.4776756287E+01          4.4999992371E+01          1.0000000000E+00          3.0699560547E+04          1.5015279241E-01          4.2681318177E+02          4.2741288680E+02          2.0600707832E+00          2.0624021402E+00          9.0388012864E-02          
2023-10-27                05:53:30.000              299.37048611              7184.891667               300.37048611              1698386010.000            0                         963                       1.3999958596E+02          4.5000237878E+01          4.1375000000E+01          4.4776857860E+01          4.4999937257E+01          1.0000000000E+00          3.0697624096E+04          1.5525885515E-01          4.2681491112E+02          4.2742088812E+02          2.0597714402E+00          2.0621254927E+00          9.0495021558E-02          
2023-10-27                05:53:35.000              299.37054398              7184.893056               300.37054398              1698386015.000            0                         963                       1.4000095906E+02          4.5000126392E+01          4.1375000000E+01          4.4776781896E+01          4.5000041028E+01          1.0000000000E+00          3.0698650008E+04          1.5952720133E-01          4.2681965521E+02          4.2741881855E+02          2.0602025169E+00          2.0626193814E+00          9.0576899178E-02          
2023-10-27                05:53:40.000              299.37060185              7184.894444               300.37060185              1698386020.000            0                         963                       1.3999786377E+02          4.5000053406E+01          4.1375000000E+01          4.4777022408E+01          4.5000135355E+01          1.0000000000E+00          3.0698306600E+04          1.5297512149E-01          4.2685015006E+02          4.2745008106E+02          2.0600966598E+00          2.0624240609E+00          9.0593902360E-02          
2023-10-27                05:53:45.000              299.37065972              7184.895833               300.37065972              1698386025.000            0                         963                       1.3999990418E+02          4.5000061089E+01          4.1375000000E+01          4.4776885826E+01          4.5000197671E+01          1.0000000000E+00          3.0699365139E+04          1.5214683596E-01          4.2683761736E+02          4.2743927152E+02          2.0602085850E+00          2.0624874320E+00          9.0385672011E-02          
2023-10-27                05:53:50.000              299.37071759              7184.897222               300.37071759              1698386030.000            0                         963                       1.3999954224E+02          4.5000083923E+01          4.1375000000E+01          4.4776817322E+01          4.4999900818E+01          1.0000000000E+00          3.0699833984E+04          1.5356881025E-01          4.2682177102E+02          4.2741970811E+02          2.0599841487E+00          2.0624688179E+00          9.0153155487E-02          
2023-10-27                05:53:55.000              299.37077546              7184.898611               300.37077546              1698386035.000            0                         963                       1.3999948120E+02          4.4999870300E+01          4.1375000000E+01          4.4776969910E+01          4.4999992371E+01          1.0000000000E+00          3.0699462891E+04          1.4922066304E-01          4.2685144609E+02          4.2744990935E+02          2.0599785142E+00          2.0623461496E+00          9.0287827426E-02          
2023-10-27                05:54:00.000              299.37083333              7184.900000               300.37083333              1698386040.000            0                         963                       1.4000022091E+02          4.4999948872E+01          4.1375000000E+01          4.4776891338E+01          4.4999960942E+01          1.0000000000E+00          3.0699902038E+04          1.5372639512E-01          4.2689331359E+02          4.2747669959E+02          2.0600965604E+00          2.0624446802E+00          9.0241581983E-02          
2023-10-27                05:54:05.000              299.37089120              7184.901389               300.37089120              1698386045.000            0                         963                       1.3999871826E+02          4.5000022888E+01          4.1375000000E+01          4.4776817322E+01          4.4999931335E+01          1.0000000000E+00          3.0699759766E+04          1.5208005717E-01          4.2685056629E+02          4.2744890761E+02          2.0600236386E+00          2.0625296647E+00          9.0126673787E-02          
2023-10-27                05:54:10.000              299.37094907              7184.902778               300.37094907              1698386050.000            0                         963                       1.3999783325E+02          4.5000114441E+01          4.1437500000E+01          4.4776817322E+01          4.5000083923E+01          1.0000000000E+00          3.0699029297E+04          1.5437084941E-01          4.2683968597E+02          4.2743966012E+02          2.0598761153E+00          2.0624263403E+00          9.0188347029E-02          
2023-10-27                05:54:15.000              299.37100694              7184.904167               300.37100694              1698386055.000            0                         963                       1.3999757204E+02          4.5000114441E+01          4.1437500000E+01          4.4776817322E+01          4.5000083923E+01          1.0000000000E+00          3.0699232586E+04          1.5376529036E-01          4.2684889105E+02          4.2744919038E+02          2.0597793664E+00          2.0622332902E+00          9.0366789878E-02          
2023-10-27                05:54:20.000              299.37106481              7184.905556               300.37106481              1698386060.000            0                         963                       1.3999962162E+02          4.5000267029E+01          4.1375000000E+01          4.4776817322E+01          4.5000205994E+01          1.0000000000E+00          3.0699461866E+04          1.6078312468E-01          4.2685109605E+02          4.2744975197E+02          2.0599421398E+00          2.0622588221E+00          9.0264920029E-02          
2023-10-27                05:54:25.000              299.37112269              7184.906944               300.37112269              1698386065.000            0                         963                       1.3999990845E+02          4.5000297546E+01          4.1375000000E+01          4.4776817322E+01          4.5000205994E+01          1.0000000000E+00          3.0699693359E+04          1.4878712686E-01          4.2683343150E+02          4.2743669018E+02          2.0597656884E+00          2.0621275343E+00          8.9691577648E-02          
2023-10-27                05:54:30.000              299.37118056              7184.908333               300.37118056              1698386070.000            0                         963                       1.4000048259E+02          4.5000214192E+01          4.1375000000E+01          4.4776989496E+01          4.5000261335E+01          1.0000000000E+00          3.0700165724E+04          1.5735376432E-01          4.2686149186E+02          4.2745868113E+02          2.0601155995E+00          2.0622556386E+00          9.0011786987E-02          
2023-10-27                05:54:35.000              299.37123843              7184.909722               300.37123843              1698386075.000            0                         963                       1.4000079879E+02          4.5000082003E+01          4.1375000000E+01          4.4777090059E+01          4.5000226054E+01          1.0000000000E+00          3.0699671684E+04          1.5815999963E-01          4.2688968791E+02          4.2748815970E+02          2.0602178304E+00          2.0626124979E+00          9.0515048235E-02          
2023-10-27                05:54:40.000              299.37129630              7184.911111               300.37129630              1698386080.000            0                         963                       1.4000238037E+02          4.4999900818E+01          4.1375000000E+01          4.4776908875E+01          4.5000236511E+01          1.0000000000E+00          3.0700791016E+04          1.5307353560E-01          4.2688473297E+02          4.2748188244E+02          2.0602385809E+00          2.0625949644E+00          8.9513224962E-02          
