DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2022-05-06                14:49:15.000              125.74253472              3017.820833               126.74253472              1651848555.000            0                         963                       1.3999981689E+02          4.5000297546E+01          4.0187500000E+01          4.4774314880E+01          4.5000663757E+01          7.0000000000E+00          3.6510835938E+04          8.8920186817E-02          4.5746195433E+02          4.5746088606E+02          1.7887519702E+00          1.7886620325E+00          -1.3415420123E-04         
2022-05-06                14:49:20.000              125.74259259              3017.822222               126.74259259              1651848560.000            0                         963                       1.4000302124E+02          4.5000419617E+01          4.0187500000E+01          4.4774284363E+01          4.5000724792E+01          7.0000000000E+00          3.6513402344E+04          9.0321063964E-02          4.5746539320E+02          4.5746355683E+02          1.7885548486E+00          1.7885868797E+00          -4.8369384056E-04         
2022-05-06                14:49:25.000              125.74265046              3017.823611               126.74265046              1651848565.000            0                         963                       1.4000598145E+02          4.5000663757E+01          4.0187500000E+01          4.4774284363E+01          4.5000633240E+01          7.0000000000E+00          3.6517191406E+04          8.1770646932E-02          4.5746282608E+02          4.5746039017E+02          1.7886067316E+00          1.7885606025E+00          -2.2879025429E-04         
2022-05-06                14:49:30.000              125.74270833              3017.825000               126.74270833              1651848570.000            0                         963                       1.3999926758E+02          4.5000511169E+01          4.0187500000E+01          4.4774314880E+01          4.5000816345E+01          7.0000000000E+00          3.6519929688E+04          8.3010153007E-02          4.5744557065E+02          4.5747116910E+02          1.7885787625E+00          1.7885744714E+00          -2.7221624503E-04         
2022-05-06                14:49:35.000              125.74276620              3017.826389               126.74276620              1651848575.000            0                         963                       1.3999853772E+02          4.5000552144E+01          4.0187500000E+01          4.4774375916E+01          4.5000611259E+01          7.0000000000E+00          3.6521658381E+04          8.6330516013E-02          4.5746246799E+02          4.5746277821E+02          1.7887500167E+00          1.7885590037E+00          2.7768339766E-04          
2022-05-06                14:49:40.000              125.74282407              3017.827778               126.74282407              1651848580.000            0                         963                       1.4000661741E+02          4.5000641349E+01          4.0215472028E+01          4.4774384025E+01          4.5000708573E+01          7.0000000000E+00          3.6526849678E+04          8.6567575849E-02          4.5747419037E+02          4.5747192031E+02          1.7885965400E+00          1.7886519678E+00          -1.1689933101E-04         
2022-05-06                14:49:45.000              125.74288194              3017.829167               126.74288194              1651848585.000            0                         963                       1.4000175700E+02          4.5000663757E+01          4.0196678322E+01          4.4774406433E+01          4.5000663757E+01          7.0000000000E+00          3.6528084490E+04          9.3786958551E-02          4.5745026758E+02          4.5744882874E+02          1.7887353206E+00          1.7886210682E+00          -1.4861033167E-04         
2022-05-06                14:49:50.000              125.74293981              3017.830556               126.74293981              1651848590.000            0                         963                       1.4000368046E+02          4.5000816345E+01          4.0246940559E+01          4.4774589539E+01          4.5000724792E+01          7.0000000000E+00          3.6531781359E+04          7.9904906084E-02          4.5747942714E+02          4.5747702798E+02          1.7887317105E+00          1.7887289279E+00          -1.8879357741E-04         
2022-05-06                14:49:55.000              125.74299769              3017.831944               126.74299769              1651848595.000            0                         963                       1.3999982236E+02          4.5000597256E+01          4.0246268657E+01          4.4774410077E+01          4.5000735724E+01          7.0000000000E+00          3.6528670884E+04          8.7399889762E-02          4.5748390911E+02          4.5745949103E+02          1.7886013140E+00          1.7886231341E+00          -1.6812424931E-04         
2022-05-06                14:50:00.000              125.74305556              3017.833333               126.74305556              1651848600.000            0                         963                       1.3999960327E+02          4.5000602722E+01          4.0250000000E+01          4.4774406433E+01          4.5000724792E+01          7.0000000000E+00          3.6528617188E+04          8.7476475225E-02          4.5748330637E+02          4.5748349798E+02          1.7887332178E+00          1.7884622975E+00          -1.8738587884E-04         
2022-05-06                14:50:05.000              125.74311343              3017.834722               126.74311343              1651848605.000            0                         963                       1.4000149536E+02          4.5000602722E+01          4.0250000000E+01          4.4774620056E+01          4.5000511169E+01          7.0000000000E+00          3.6529496094E+04          9.1628256764E-02          4.5746103284E+02          4.5745995425E+02          1.7885515129E+00          1.7887766557E+00          -1.5845336565E-04         
