DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2023-10-27                06:53:30.000              299.41215278              7185.891667               300.41215278              1698389610.000            0                         963                       1.3999698602E+02          4.4998992546E+01          4.1375000000E+01          4.4775910544E+01          4.4999483815E+01          2.0000000000E+00          3.4017023137E+04          2.5761872134E-01          4.0314674569E+02          4.0323866893E+02          1.9784484641E+00          1.9787948708E+00          1.4560837632E-02          
2023-10-27                06:53:35.000              299.41221065              7185.893056               300.41221065              1698389615.000            0                         963                       1.3999423218E+02          4.4999015808E+01          4.1375000000E+01          4.4775840759E+01          4.4999320984E+01          2.0000000000E+00          3.4011160156E+04          2.5401148774E-01          4.0315585260E+02          4.0325008481E+02          1.9784273993E+00          1.9786911278E+00          1.5134598292E-02          
2023-10-27                06:53:40.000              299.41226852              7185.894444               300.41226852              1698389620.000            0                         963                       1.3999559032E+02          4.4999351501E+01          4.1375000000E+01          4.4775932312E+01          4.4999168396E+01          2.0000000000E+00          3.4007857053E+04          2.5088298154E-01          4.0314869208E+02          4.0324032869E+02          1.9783614965E+00          1.9786960749E+00          1.4518155993E-02          
2023-10-27                06:53:45.000              299.41232639              7185.895833               300.41232639              1698389625.000            0                         963                       1.3999499512E+02          4.4999626160E+01          4.1375000000E+01          4.4775840759E+01          4.4999137878E+01          2.0000000000E+00          3.4002148438E+04          2.5023695227E-01          4.0315722673E+02          4.0325822066E+02          1.9783161832E+00          1.9786836897E+00          1.4366172437E-02          
2023-10-27                06:53:50.000              299.41238426              7185.897222               300.41238426              1698389630.000            0                         963                       1.3999731400E+02          4.4999548272E+01          4.1375000000E+01          4.4775918647E+01          4.4999293655E+01          2.0000000000E+00          3.3997532474E+04          2.5368918800E-01          4.0314306426E+02          4.0323277063E+02          1.9783838818E+00          1.9788140681E+00          1.4829037989E-02          
2023-10-27                06:53:55.000              299.41244213              7185.898611               300.41244213              1698389635.000            0                         963                       1.3999899292E+02          4.4999534607E+01          4.1375000000E+01          4.4775932312E+01          4.4999320984E+01          2.0000000000E+00          3.3993082031E+04          2.5778587374E-01          4.0316945763E+02          4.0325767265E+02          1.9783269309E+00          1.9787724781E+00          1.4112045750E-02          
2023-10-27                06:54:00.000              299.41250000              7185.900000               300.41250000              1698389640.000            0                         963                       1.3999795532E+02          4.4999107361E+01          4.1312500000E+01          4.4775901794E+01          4.4999320984E+01          2.0000000000E+00          3.3988371094E+04          2.5457089258E-01          4.0316492405E+02          4.0325446263E+02          1.9784816234E+00          1.9786012775E+00          1.4017230255E-02          
2023-10-27                06:54:05.000              299.41255787              7185.901389               300.41255787              1698389645.000            0                         963                       1.3999644673E+02          4.4999107361E+01          4.1312500000E+01          4.4775901794E+01          4.4999320984E+01          2.0000000000E+00          3.3983673459E+04          2.4828242641E-01          4.0314088438E+02          4.0323061824E+02          1.9784431633E+00          1.9788072726E+00          1.4305124801E-02          
2023-10-27                06:54:10.000              299.41261574              7185.902778               300.41261574              1698389650.000            0                         963                       1.3999700266E+02          4.4999046326E+01          4.1312500000E+01          4.4775840759E+01          4.4999443054E+01          2.0000000000E+00          3.3979973093E+04          2.4733337196E-01          4.0312156376E+02          4.0320960206E+02          1.9783135998E+00          1.9786549654E+00          1.3877784578E-02          
2023-10-27                06:54:15.000              299.41267361              7185.904167               300.41267361              1698389655.000            0                         963                       1.3999574758E+02          4.4999182061E+01          4.1312500000E+01          4.4775997447E+01          4.4999388396E+01          2.0000000000E+00          3.3974368762E+04          2.5084539859E-01          4.0312657307E+02          4.0323351305E+02          1.9785121695E+00          1.9788789753E+00          1.4393215196E-02          
2023-10-27                06:54:20.000              299.41273148              7185.905556               300.41273148              1698389660.000            0                         963                       1.3999905396E+02          4.4999259949E+01          4.1312500000E+01          4.4775993347E+01          4.4999443054E+01          2.0000000000E+00          3.3971601562E+04          2.5733112052E-01          4.0315119633E+02          4.0324107301E+02          1.9783547818E+00          1.9787698040E+00          1.4245023147E-02          
2023-10-27                06:54:25.000              299.41278935              7185.906944               300.41278935              1698389665.000            0                         963                       1.3999716699E+02          4.4999259949E+01          4.1312500000E+01          4.4775993347E+01          4.4999443054E+01          2.0000000000E+00          3.3967997651E+04          2.5163368723E-01          4.0314252816E+02          4.0323313409E+02          1.9782714198E+00          1.9787200474E+00          1.4811340198E-02          
2023-10-27                06:54:30.000              299.41284722              7185.908333               300.41284722              1698389670.000            0                         963                       1.3999574397E+02          4.4999259949E+01          4.1312500000E+01          4.4775993347E+01          4.4999443054E+01          2.0000000000E+00          3.3963448918E+04          2.5388171632E-01          4.0313894898E+02          4.0322936330E+02          1.9783563081E+00          1.9789164128E+00          1.4721444470E-02          
2023-10-27                06:54:35.000              299.41290509              7185.909722               300.41290509              1698389675.000            0                         963                       1.3999270630E+02          4.4999320984E+01          4.1312500000E+01          4.4776115417E+01          4.4999534607E+01          2.0000000000E+00          3.3958457031E+04          2.5569795948E-01          4.0313933595E+02          4.0322846965E+02          1.9784216559E+00          1.9787222162E+00          1.4143191971E-02          
2023-10-27                06:54:40.000              299.41296296              7185.911111               300.41296296              1698389680.000            0                         963                       1.3999679565E+02          4.4999382019E+01          4.1312500000E+01          4.4775993347E+01          4.4999595642E+01          2.0000000000E+00          3.3953656250E+04          2.5381715477E-01          4.0312837920E+02          4.0322327006E+02          1.9782034229E+00          1.9785642870E+00          1.4418401094E-02          
