DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO                        CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       h2o_reported              b_h2o_pct                 peak_14                   peak84_raw                
2021-09-10                12:49:00.964              252.65903895              6063.816935               253.65903895              1631278140.965            0                         963                       1.4001429546E+02          4.4823821008E+01          3.6687500000E+01          4.4510096677E+01          4.4806017309E+01          4.0000000000E+00          0.0000000000E+00          3.2530254480E+04          0.0000000000E+00          1.7073232755E-01          3.9565379098E+02          4.0325416443E+02          1.9435000669E+00          1.9744687320E+00          1.2174374564E+00          1.5187498462E+00          1.5816542140E+00          5.6126445900E+02          4.2961257491E-01          
2021-09-10                12:49:01.674              252.65904716              6063.817132               253.65904716              1631278141.675            0                         963                       1.4001199341E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          3.0000000000E+00          0.0000000000E+00          3.2535099609E+04          0.0000000000E+00          1.7073232755E-01          3.9565379098E+02          4.0325311731E+02          1.9435000669E+00          1.9740360047E+00          1.2178617005E+00          1.5192602335E+00          1.5816542140E+00          5.6126445900E+02          4.2961257491E-01          
2021-09-10                12:49:01.913              252.65904992              6063.817198               253.65904992              1631278141.913            0                         963                       1.4001199341E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          1.0000000000E+00          0.0000000000E+00          3.2535099609E+04          0.0000000000E+00          1.7073232176E-01          3.9567537290E+02          4.0325311731E+02          1.9435000669E+00          1.9740360047E+00          1.2178617005E+00          1.5192602335E+00          1.5816542140E+00          5.6126262120E+02          4.2961257491E-01          
2021-09-10                12:49:02.342              252.65905488              6063.817317               253.65905488              1631278142.342            0                         963                       1.4001188926E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          2.0000000000E+00          0.0000000000E+00          3.2536620944E+04          0.0000000000E+00          1.7073232176E-01          3.9567537290E+02          4.0327511375E+02          1.9440377757E+00          1.9740360047E+00          1.2178617005E+00          1.5192602335E+00          1.5816542140E+00          5.6126262120E+02          4.2961257491E-01          
2021-09-10                12:49:03.240              252.65906529              6063.817567               253.65906529              1631278143.241            0                         963                       1.4001188926E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          4.0000000000E+00          0.0000000000E+00          3.2536620944E+04          0.0000000000E+00          1.6140206419E-01          3.9567537290E+02          4.0327511375E+02          1.9440377757E+00          1.9740360047E+00          1.2178617005E+00          1.5192602335E+00          1.5785755963E+00          5.6126262120E+02          4.0822545529E-01          
2021-09-10                12:49:03.967              252.65907369              6063.817769               253.65907369              1631278143.967            0                         963                       1.4001296997E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          3.0000000000E+00          0.0000000000E+00          3.2542236328E+04          0.0000000000E+00          1.6140206419E-01          3.9567537290E+02          4.0328063777E+02          1.9440377757E+00          1.9746043508E+00          1.2191813046E+00          1.5208477065E+00          1.5785755963E+00          5.6126262120E+02          4.0822545529E-01          
2021-09-10                12:49:04.206              252.65907646              6063.817835               253.65907646              1631278144.206            0                         963                       1.4001386363E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          1.0000000000E+00          0.0000000000E+00          3.2543105265E+04          0.0000000000E+00          1.6140196505E-01          3.9566551681E+02          4.0328063777E+02          1.9440377757E+00          1.9746043508E+00          1.2191813046E+00          1.5208477065E+00          1.5785755963E+00          5.6123112688E+02          4.0822545529E-01          
2021-09-10                12:49:04.619              252.65908125              6063.817950               253.65908125              1631278144.620            0                         963                       1.4001629639E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          2.0000000000E+00          0.0000000000E+00          3.2545470703E+04          0.0000000000E+00          1.6140196505E-01          3.9566551681E+02          4.0327059224E+02          1.9438831053E+00          1.9746043508E+00          1.2191813046E+00          1.5208477065E+00          1.5785755963E+00          5.6123112688E+02          4.0822545529E-01          
2021-09-10                12:49:05.526              252.65909174              6063.818202               253.65909174              1631278145.526            0                         963                       1.4001629639E+02          4.4824333191E+01          3.6687500000E+01          4.4512596130E+01          4.4808250427E+01          4.0000000000E+00          0.0000000000E+00          3.2545470703E+04          0.0000000000E+00          1.6078724677E-01          3.9566551681E+02          4.0327059224E+02          1.9438831053E+00          1.9746043508E+00          1.2191813046E+00          1.5208477065E+00          1.5802108078E+00          5.6123112688E+02          4.0683458338E-01          
2021-09-10                12:49:06.240              252.65910000              6063.818400               253.65910000              1631278146.240            0                         963                       1.4001614380E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          3.0000000000E+00          0.0000000000E+00          3.2552970703E+04          0.0000000000E+00          1.6078724677E-01          3.9566551681E+02          4.0327321591E+02          1.9438831053E+00          1.9744577867E+00          1.2186899305E+00          1.5202566013E+00          1.5802108078E+00          5.6123112688E+02          4.0683458338E-01          
2021-09-10                12:49:06.493              252.65910294              6063.818471               253.65910294              1631278146.494            0                         963                       1.4001552753E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          1.0000000000E+00          0.0000000000E+00          3.2553463124E+04          0.0000000000E+00          1.6078760949E-01          3.9570890901E+02          4.0327321591E+02          1.9438831053E+00          1.9744577867E+00          1.2186899305E+00          1.5202566013E+00          1.5802108078E+00          5.6134624321E+02          4.0683458338E-01          
2021-09-10                12:49:06.940              252.65910811              6063.818595               253.65910811              1631278146.941            0                         963                       1.4001412964E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          2.0000000000E+00          0.0000000000E+00          3.2554580078E+04          0.0000000000E+00          1.6078760949E-01          3.9570890901E+02          4.0331744244E+02          1.9439791223E+00          1.9744577867E+00          1.2186899305E+00          1.5202566013E+00          1.5802108078E+00          5.6134624321E+02          4.0683458338E-01          
2021-09-10                12:49:07.826              252.65911837              6063.818841               253.65911837              1631278147.827            0                         963                       1.4001412964E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          4.0000000000E+00          0.0000000000E+00          3.2554580078E+04          0.0000000000E+00          1.6134809389E-01          3.9570890901E+02          4.0331744244E+02          1.9439791223E+00          1.9744577867E+00          1.2186899305E+00          1.5202566013E+00          1.5771237135E+00          5.6134624321E+02          4.0808688050E-01          
2021-09-10                12:49:08.539              252.65912661              6063.819039               253.65912661              1631278148.539            0                         963                       1.4001406860E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          3.0000000000E+00          0.0000000000E+00          3.2562396484E+04          0.0000000000E+00          1.6134809389E-01          3.9570890901E+02          4.0331951331E+02          1.9439791223E+00          1.9745636313E+00          1.2198349810E+00          1.5216340300E+00          1.5771237135E+00          5.6134624321E+02          4.0808688050E-01          
2021-09-10                12:49:08.789              252.65912951              6063.819108               253.65912951              1631278148.790            0                         963                       1.4001406860E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          1.0000000000E+00          0.0000000000E+00          3.2562396484E+04          0.0000000000E+00          1.6134804017E-01          3.9568923888E+02          4.0331951331E+02          1.9439791223E+00          1.9745636313E+00          1.2198349810E+00          1.5216340300E+00          1.5771237135E+00          5.6132916318E+02          4.0808688050E-01          
2021-09-10                12:49:09.211              252.65913440              6063.819226               253.65913440              1631278149.212            0                         963                       1.4001406860E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          2.0000000000E+00          0.0000000000E+00          3.2562396484E+04          0.0000000000E+00          1.6134804017E-01          3.9568923888E+02          4.0329946487E+02          1.9442366431E+00          1.9745636313E+00          1.2198349810E+00          1.5216340300E+00          1.5771237135E+00          5.6132916318E+02          4.0808688050E-01          
2021-09-10                12:49:10.115              252.65914486              6063.819477               253.65914486              1631278150.116            0                         963                       1.4001406860E+02          4.4826469421E+01          3.6687500000E+01          4.4523521423E+01          4.4817680359E+01          4.0000000000E+00          0.0000000000E+00          3.2562396484E+04          0.0000000000E+00          1.6181227300E-01          3.9568923888E+02          4.0329946487E+02          1.9442366431E+00          1.9745636313E+00          1.2198349810E+00          1.5216340300E+00          1.5840796079E+00          5.6132916318E+02          4.0921839272E-01          
2021-09-10                12:49:10.823              252.65915306              6063.819673               253.65915306              1631278150.824            0                         963                       1.4000970459E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          3.0000000000E+00          0.0000000000E+00          3.2566630859E+04          0.0000000000E+00          1.6181227300E-01          3.9568923888E+02          4.0330703846E+02          1.9442366431E+00          1.9748556273E+00          1.2210805813E+00          1.5231323134E+00          1.5840796079E+00          5.6132916318E+02          4.0921839272E-01          
2021-09-10                12:49:11.065              252.65915586              6063.819741               253.65915586              1631278151.066            0                         963                       1.4001072966E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          1.0000000000E+00          0.0000000000E+00          3.2567960908E+04          0.0000000000E+00          1.6181197440E-01          3.9565720902E+02          4.0330703846E+02          1.9442366431E+00          1.9748556273E+00          1.2210805813E+00          1.5231323134E+00          1.5840796079E+00          5.6123461442E+02          4.0921839272E-01          
2021-09-10                12:49:11.470              252.65916053              6063.819853               253.65916053              1631278151.470            0                         963                       1.4001248169E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          2.0000000000E+00          0.0000000000E+00          3.2570195312E+04          0.0000000000E+00          1.6181197440E-01          3.9565720902E+02          4.0327439197E+02          1.9438668750E+00          1.9748556273E+00          1.2210805813E+00          1.5231323134E+00          1.5840796079E+00          5.6123461442E+02          4.0921839272E-01          
2021-09-10                12:49:12.384              252.65917111              6063.820107               253.65917111              1631278152.384            0                         963                       1.4001248169E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          4.0000000000E+00          0.0000000000E+00          3.2570195312E+04          0.0000000000E+00          1.6827221661E-01          3.9565720902E+02          4.0327439197E+02          1.9438668750E+00          1.9748556273E+00          1.2210805813E+00          1.5231323134E+00          1.5831386587E+00          5.6123461442E+02          4.2399602710E-01          
2021-09-10                12:49:13.114              252.65917956              6063.820309               253.65917956              1631278153.114            0                         963                       1.4001782227E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          3.0000000000E+00          0.0000000000E+00          3.2577962891E+04          0.0000000000E+00          1.6827221661E-01          3.9565720902E+02          4.0327658064E+02          1.9438668750E+00          1.9744888270E+00          1.2205258714E+00          1.5224650878E+00          1.5831386587E+00          5.6123461442E+02          4.2399602710E-01          
2021-09-10                12:49:13.361              252.65918242              6063.820378               253.65918242              1631278153.361            0                         963                       1.4001800287E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          1.0000000000E+00          0.0000000000E+00          3.2579970499E+04          0.0000000000E+00          1.6827243294E-01          3.9569318289E+02          4.0327658064E+02          1.9438668750E+00          1.9744888270E+00          1.2205258714E+00          1.5224650878E+00          1.5831386587E+00          5.6130315308E+02          4.2399602710E-01          
2021-09-10                12:49:13.785              252.65918733              6063.820496               253.65918733              1631278153.785            0                         963                       1.4001821899E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          2.0000000000E+00          0.0000000000E+00          3.2582373047E+04          0.0000000000E+00          1.6827243294E-01          3.9569318289E+02          4.0331324727E+02          1.9440382587E+00          1.9744888270E+00          1.2205258714E+00          1.5224650878E+00          1.5831386587E+00          5.6130315308E+02          4.2399602710E-01          
2021-09-10                12:49:14.704              252.65919797              6063.820751               253.65919797              1631278154.705            0                         963                       1.4001821899E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          4.0000000000E+00          0.0000000000E+00          3.2582373047E+04          0.0000000000E+00          1.6207193311E-01          3.9569318289E+02          4.0331324727E+02          1.9440382587E+00          1.9744888270E+00          1.2205258714E+00          1.5224650878E+00          1.5837293175E+00          5.6130315308E+02          4.0980945997E-01          
2021-09-10                12:49:15.417              252.65920623              6063.820949               253.65920623              1631278155.418            0                         963                       1.4001358032E+02          4.4828422546E+01          3.6687500000E+01          4.4534446716E+01          4.4826927185E+01          3.0000000000E+00          0.0000000000E+00          3.2583238281E+04          0.0000000000E+00          1.6207193311E-01          3.9569318289E+02          4.0331278604E+02          1.9440382587E+00          1.9746610579E+00          1.2209349923E+00          1.5229571956E+00          1.5837293175E+00          5.6130315308E+02          4.0980945997E-01          
2021-09-10                12:49:15.660              252.65920903              6063.821017               253.65920903              1631278155.660            0                         963                       1.4001220293E+02          4.4829778073E+01          3.6732276119E+01          4.4541814662E+01          4.4833376870E+01          1.0000000000E+00          0.0000000000E+00          3.2585356751E+04          0.0000000000E+00          1.6207173307E-01          3.9566323305E+02          4.0331278604E+02          1.9440382587E+00          1.9746610579E+00          1.2209349923E+00          1.5229571956E+00          1.5837293175E+00          5.6123979844E+02          4.0980945997E-01          
2021-09-10                12:49:16.069              252.65921377              6063.821131               253.65921377              1631278156.070            0                         963                       1.4001156211E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          2.0000000000E+00          0.0000000000E+00          3.2586330884E+04          0.0000000000E+00          1.6207173307E-01          3.9566323305E+02          4.0328225947E+02          1.9438266599E+00          1.9746610579E+00          1.2209349923E+00          1.5229571956E+00          1.5837293175E+00          5.6123979844E+02          4.0980945997E-01          
2021-09-10                12:49:16.959              252.65922406              6063.821378               253.65922406              1631278156.959            0                         963                       1.4001156211E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          4.0000000000E+00          0.0000000000E+00          3.2586330884E+04          0.0000000000E+00          1.6132322907E-01          3.9566323305E+02          4.0328225947E+02          1.9438266599E+00          1.9746610579E+00          1.2209349923E+00          1.5229571956E+00          1.5822196447E+00          5.6123979844E+02          4.0808128913E-01          
2021-09-10                12:49:17.664              252.65923222              6063.821573               253.65923222              1631278157.664            0                         963                       1.4001132202E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          3.0000000000E+00          0.0000000000E+00          3.2592050781E+04          0.0000000000E+00          1.6132322907E-01          3.9566323305E+02          4.0328121273E+02          1.9438266599E+00          1.9744419217E+00          1.2201954509E+00          1.5220676359E+00          1.5822196447E+00          5.6123979844E+02          4.0808128913E-01          
2021-09-10                12:49:17.907              252.65923503              6063.821641               253.65923503              1631278157.907            0                         963                       1.4001132202E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          1.0000000000E+00          0.0000000000E+00          3.2592050781E+04          0.0000000000E+00          1.6132369491E-01          3.9572632531E+02          4.0328121273E+02          1.9438266599E+00          1.9744419217E+00          1.2201954509E+00          1.5220676359E+00          1.5822196447E+00          5.6138746712E+02          4.0808128913E-01          
2021-09-10                12:49:18.332              252.65923997              6063.821759               253.65923997              1631278158.333            0                         963                       1.4001244328E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          2.0000000000E+00          0.0000000000E+00          3.2593294963E+04          0.0000000000E+00          1.6132369491E-01          3.9572632531E+02          4.0334551974E+02          1.9439817547E+00          1.9744419217E+00          1.2201954509E+00          1.5220676359E+00          1.5822196447E+00          5.6138746712E+02          4.0808128913E-01          
2021-09-10                12:49:19.223              252.65925027              6063.822006               253.65925027              1631278159.223            0                         963                       1.4001244328E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          4.0000000000E+00          0.0000000000E+00          3.2593294963E+04          0.0000000000E+00          1.5950576981E-01          3.9572632531E+02          4.0334551974E+02          1.9439817547E+00          1.9744419217E+00          1.2201954509E+00          1.5220676359E+00          1.5798827702E+00          5.6138746712E+02          4.0389686824E-01          
2021-09-10                12:49:19.934              252.65925850              6063.822204               253.65925850              1631278159.934            0                         963                       1.4001565552E+02          4.4830314636E+01          3.6750000000E+01          4.4544731140E+01          4.4835929871E+01          3.0000000000E+00          0.0000000000E+00          3.2596859375E+04          0.0000000000E+00          1.5950576981E-01          3.9572632531E+02          4.0334478986E+02          1.9439817547E+00          1.9745965279E+00          1.2207046212E+00          1.5226800970E+00          1.5798827702E+00          5.6138746712E+02          4.0389686824E-01          
2021-09-10                12:49:20.181              252.65926137              6063.822273               253.65926137              1631278160.182            0                         963                       1.4001229608E+02          4.4831644884E+01          3.6703824627E+01          4.4552171508E+01          4.4842490922E+01          1.0000000000E+00          0.0000000000E+00          3.2598133527E+04          0.0000000000E+00          1.5950518374E-01          3.9564427951E+02          4.0334478986E+02          1.9439817547E+00          1.9745965279E+00          1.2207046212E+00          1.5226800970E+00          1.5798827702E+00          5.6120142937E+02          4.0389686824E-01          
