DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2023-10-27                09:54:15.000              299.53767361              7188.904167               300.53767361              1698400455.000            0                         963                       1.4000244141E+02          4.5002403259E+01          4.0437500000E+01          4.4782341003E+01          4.5004966736E+01          7.0000000000E+00          2.8970357422E+04          3.4910957546E-01          4.1860615329E+02          4.2874673426E+02          2.0470689097E+00          2.0876168186E+00          1.5295155893E+00          
2023-10-27                09:54:20.000              299.53773148              7188.905556               300.53773148              1698400460.000            0                         963                       1.4000005329E+02          4.5002281189E+01          4.0437500000E+01          4.4782310486E+01          4.5004814148E+01          7.0000000000E+00          2.8968419718E+04          3.4550830366E-01          4.1860808342E+02          4.2874313474E+02          2.0472360296E+00          2.0877922466E+00          1.5294468910E+00          
2023-10-27                09:54:25.000              299.53778935              7188.906944               300.53778935              1698400465.000            0                         963                       1.4000122070E+02          4.5002159119E+01          4.0437500000E+01          4.4782249451E+01          4.5004966736E+01          7.0000000000E+00          2.8967843750E+04          3.4673652419E-01          4.1860510051E+02          4.2873602963E+02          2.0472168118E+00          2.0876915127E+00          1.5283833698E+00          
2023-10-27                09:54:30.000              299.53784722              7188.908333               300.53784722              1698400470.000            0                         963                       1.3999924645E+02          4.5002177899E+01          4.0437500000E+01          4.4782324571E+01          4.5004901006E+01          7.0000000000E+00          2.8966557392E+04          3.4919939823E-01          4.1861275176E+02          4.2873995299E+02          2.0472931810E+00          2.0874595908E+00          1.5276044716E+00          
2023-10-27                09:54:35.000              299.53790509              7188.909722               300.53790509              1698400475.000            0                         963                       1.3999644886E+02          4.5002220154E+01          4.0437500000E+01          4.4782493591E+01          4.5004753113E+01          7.0000000000E+00          2.8965227628E+04          3.4345264878E-01          4.1860686288E+02          4.2872740798E+02          2.0471660478E+00          2.0875537120E+00          1.5264302808E+00          
2023-10-27                09:54:40.000              299.53796296              7188.911111               300.53796296              1698400480.000            0                         963                       1.3999969205E+02          4.5002159119E+01          4.0437500000E+01          4.4782310486E+01          4.5004661560E+01          7.0000000000E+00          2.8965461648E+04          3.4369053901E-01          4.1861790002E+02          4.2873065832E+02          2.0471561380E+00          2.0875607336E+00          1.5254430663E+00          
2023-10-27                09:54:45.000              299.53802083              7188.912500               300.53802083              1698400485.000            0                         963                       1.4000210571E+02          4.5002250671E+01          4.0437500000E+01          4.4782127380E+01          4.5005027771E+01          7.0000000000E+00          2.8964677734E+04          3.4173256988E-01          4.1862441653E+02          4.2872489237E+02          2.0471257047E+00          2.0875668423E+00          1.5250106120E+00          
2023-10-27                09:54:50.000              299.53807870              7188.913889               300.53807870              1698400490.000            0                         963                       1.3999707031E+02          4.5002250671E+01          4.0437500000E+01          4.4782127380E+01          4.5005027771E+01          7.0000000000E+00          2.8963085938E+04          3.4603150040E-01          4.1862170866E+02          4.2872660902E+02          2.0472504331E+00          2.0876297055E+00          1.5233925243E+00          
2023-10-27                09:54:55.000              299.53813657              7188.915278               300.53813657              1698400495.000            0                         963                       1.4000003052E+02          4.5002220154E+01          4.0437500000E+01          4.4782188416E+01          4.5004844666E+01          7.0000000000E+00          2.8963214844E+04          3.5290608423E-01          4.1863287787E+02          4.2872684876E+02          2.0472448948E+00          2.0876143105E+00          1.5219162493E+00          
2023-10-27                09:55:00.000              299.53819444              7188.916667               300.53819444              1698400500.000            0                         963                       1.3999949785E+02          4.5002220154E+01          4.0437500000E+01          4.4782188416E+01          4.5004844666E+01          7.0000000000E+00          2.8962805753E+04          3.4851793844E-01          4.1865237120E+02          4.2874418832E+02          2.0473454754E+00          2.0878337359E+00          1.5216650384E+00          
