DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync
2022-02-03                14:55:10.000              33.74664352               809.919444                34.74664352               1643900110.000            0                         963                       1.3924630737E+02          4.4998130798E+01          4.1250000000E+01          4.4771995544E+01          4.4999626160E+01          2.0000000000E+00          3.6340007812E+04          2.6970000306E-01          4.2202722234E+02          4.2211626938E+02          1.8749021246E+00          1.8881922321E+00          1.3455170563E-02
2022-02-03                14:55:15.000              33.74670139               809.920833                34.74670139               1643900115.000            0                         963                       1.4063097590E+02          4.4998283386E+01          4.1250000000E+01          4.4771995544E+01          4.4999534607E+01          2.0000000000E+00          3.5744682884E+04          2.7249251405E-01          4.2202901036E+02          4.2212167652E+02          1.8836355916E+00          1.8681359093E+00          1.4046631738E-02
2022-02-03                14:55:20.000              33.74675926               809.922222                34.74675926               1643900120.000            0                         963                       1.3914724731E+02          4.4998222351E+01          4.1250000000E+01          4.4771873474E+01          4.4999626160E+01          2.0000000000E+00          3.6331632812E+04          2.7614743407E-01          4.2212163773E+02          4.2220963235E+02          1.8759019988E+00          1.8900260739E+00          1.3082453468E-02
2022-02-03                14:55:25.000              33.74681713               809.923611                34.74681713               1643900125.000            0                         963                       1.4068063354E+02          4.4998100281E+01          4.1250000000E+01          4.4771995544E+01          4.4999595642E+01          2.0000000000E+00          3.5815476562E+04          2.7933563928E-01          4.2191424148E+02          4.2200434672E+02          1.8810703481E+00          1.8679009333E+00          1.3789867747E-02
2022-02-03                14:55:30.000              33.74687500               809.925000                34.74687500               1643900130.000            0                         963                       1.3990000222E+02          4.4998008728E+01          4.1250000000E+01          4.4771995544E+01          4.4999473572E+01          2.0000000000E+00          3.6708020241E+04          2.7956808018E-01          4.2228677628E+02          4.2237496017E+02          1.8781951329E+00          1.8900573085E+00          1.3455602300E-02
2022-02-03                14:55:35.000              33.74693287               809.926389                34.74693287               1643900135.000            0                         963                       1.3972943115E+02          4.4998161316E+01          4.1250000000E+01          4.4772148132E+01          4.4999778748E+01          2.0000000000E+00          3.5530609375E+04          2.7061085275E-01          4.2166336261E+02          4.2175289784E+02          1.8765172659E+00          1.8674584139E+00          1.3680350698E-02
2022-02-03                14:55:40.000              33.74699074               809.927778                34.74699074               1643900140.000            0                         963                       1.4028781128E+02          4.4998435974E+01          4.1250000000E+01          4.4772026062E+01          4.4999778748E+01          2.0000000000E+00          3.6852679688E+04          2.7310598729E-01          4.2242368407E+02          4.2251326669E+02          1.8814693211E+00          1.8908587839E+00          1.3648726776E-02
2022-02-03                14:55:45.000              33.74704861               809.929167                34.74704861               1643900145.000            0                         963                       1.3950892031E+02          4.4998418475E+01          4.1250000000E+01          4.4771956277E+01          4.4999680579E+01          2.0000000000E+00          3.5574146826E+04          2.7016056636E-01          4.2152161535E+02          4.2161314280E+02          1.8728721299E+00          1.8681188595E+00          1.4252034414E-02
2022-02-03                14:55:50.000              33.74710648               809.930556                34.74710648               1643900150.000            0                         963                       1.4078173743E+02          4.4998497009E+01          4.1250000000E+01          4.4771995544E+01          4.4999778748E+01          2.0000000000E+00          3.6887979130E+04          2.6766230308E-01          4.2264814727E+02          4.2273709577E+02          1.8855042683E+00          1.8883502229E+00          1.3700551083E-02
2022-02-03                14:55:55.000              33.74716435               809.931944                34.74716435               1643900155.000            0                         963                       1.3921807861E+02          4.4998558044E+01          4.1250000000E+01          4.4772178650E+01          4.4999778748E+01          2.0000000000E+00          3.5584734375E+04          2.7069642142E-01          4.2144445513E+02          4.2153393698E+02          1.8707745050E+00          1.8704888812E+00          1.3320114616E-02
