DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               species                   MPVPosition               OutletValve               solenoid_valves           CO                        CO2                       CO2_dry                   CH4                       CH4_dry                   H2O                       h2o_reported              b_h2o_pct                 peak_14                   peak84_raw                
2021-09-10                12:15:56.852              252.63607469              6063.265792               253.63607469              1631276156.853            0                         963                       1.3999499170E+02          4.5000114441E+01          3.7062500000E+01          4.4767784119E+01          4.5000236511E+01          4.0000000000E+00          6.0000000000E+00          3.6496719761E+04          0.0000000000E+00          1.5572746895E-01          4.4992988219E+02          4.4992347883E+02          2.1049837491E+00          2.1049412133E+00          -1.0330183489E-03         -1.3381518835E-03         9.7578253929E-03          6.3817469400E+02          3.6663143768E-01          
2021-09-10                12:15:57.562              252.63608291              6063.265990               253.63608291              1631276157.563            0                         963                       1.4000390625E+02          4.5000114441E+01          3.7062500000E+01          4.4767784119E+01          4.5000236511E+01          3.0000000000E+00          6.0000000000E+00          3.6498542969E+04          0.0000000000E+00          1.5572746895E-01          4.4992988219E+02          4.4992420703E+02          2.1049837491E+00          2.1049620215E+00          -5.8992194405E-04         -7.6416234051E-04         9.7578253929E-03          6.3817469400E+02          3.6663143768E-01          
2021-09-10                12:15:57.805              252.63608572              6063.266057               253.63608572              1631276157.806            0                         963                       1.4000143979E+02          4.5000114441E+01          3.7062500000E+01          4.4767784119E+01          4.5000236511E+01          1.0000000000E+00          6.0000000000E+00          3.6497755364E+04          0.0000000000E+00          1.5572745269E-01          4.4990559350E+02          4.4992420703E+02          2.1049837491E+00          2.1049620215E+00          -5.8992194405E-04         -7.6416234051E-04         9.7578253929E-03          6.3811892036E+02          3.6663143768E-01          
2021-09-10                12:15:58.209              252.63609038              6063.266169               253.63609038              1631276158.209            0                         963                       1.4000100708E+02          4.5000114441E+01          3.7062500000E+01          4.4767784119E+01          4.5000236511E+01          2.0000000000E+00          6.0000000000E+00          3.6497617188E+04          0.0000000000E+00          1.5572745269E-01          4.4990559350E+02          4.4989991865E+02          2.1048277907E+00          2.1049620215E+00          -5.8992194405E-04         -7.6416234051E-04         9.7578253929E-03          6.3811892036E+02          3.6663143768E-01          
2021-09-10                12:15:59.078              252.63610044              6063.266411               253.63610044              1631276159.078            0                         963                       1.4000100708E+02          4.5000114441E+01          3.7062500000E+01          4.4767784119E+01          4.5000236511E+01          4.0000000000E+00          6.0000000000E+00          3.6497617188E+04          0.0000000000E+00          1.6154607630E-01          4.4990559350E+02          4.4989991865E+02          2.1048277907E+00          2.1049620215E+00          -5.8992194405E-04         -7.6416234051E-04         9.8220362051E-03          6.3811892036E+02          3.8024538269E-01          
2021-09-10                12:15:59.776              252.63610852              6063.266604               253.63610852              1631276159.776            0                         963                       1.4000244141E+02          4.5000114441E+01          3.7062500000E+01          4.4767784119E+01          4.5000236511E+01          3.0000000000E+00          6.0000000000E+00          3.6498710938E+04          0.0000000000E+00          1.6154607630E-01          4.4990559350E+02          4.4990257760E+02          2.1048277907E+00          2.1048162444E+00          -2.7258642959E-04         -3.5309437809E-04         9.8220362051E-03          6.3811892036E+02          3.8024538269E-01          
2021-09-10                12:16:00.013              252.63611127              6063.266671               253.63611127              1631276160.014            0                         963                       1.4000262588E+02          4.5000196428E+01          3.7062500000E+01          4.4767845609E+01          4.5000175021E+01          1.0000000000E+00          6.0000000000E+00          3.6498907708E+04          0.0000000000E+00          1.6154609225E-01          4.4990730925E+02          4.4990257760E+02          2.1048277907E+00          2.1048162444E+00          -2.7258642959E-04         -3.5309437809E-04         9.8220362051E-03          6.3817361289E+02          3.8024538269E-01          
2021-09-10                12:16:00.428              252.63611608              6063.266786               253.63611608              1631276160.429            0                         963                       1.4000070254E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          2.0000000000E+00          6.0000000000E+00          3.6498503770E+04          0.0000000000E+00          1.6154609225E-01          4.4990730925E+02          4.4990429334E+02          2.1050425938E+00          2.1048162444E+00          -2.7258642959E-04         -3.5309437809E-04         9.8220362051E-03          6.3817361289E+02          3.8024538269E-01          
2021-09-10                12:16:01.332              252.63612654              6063.267037               253.63612654              1631276161.333            0                         963                       1.4000070254E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          4.0000000000E+00          6.0000000000E+00          3.6498503770E+04          0.0000000000E+00          1.6051075649E-01          4.4990730925E+02          4.4990429334E+02          2.1050425938E+00          2.1048162444E+00          -2.7258642959E-04         -3.5309437809E-04         1.2142444226E-02          6.3817361289E+02          3.7788314896E-01          
2021-09-10                12:16:02.032              252.63613464              6063.267231               253.63613464              1631276162.033            0                         963                       1.4000210571E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          3.0000000000E+00          6.0000000000E+00          3.6499105469E+04          0.0000000000E+00          1.6051075649E-01          4.4990730925E+02          4.4990510753E+02          2.1050425938E+00          2.1050341637E+00          -3.5707603159E-04         -4.6253912172E-04         1.2142444226E-02          6.3817361289E+02          3.7788314896E-01          
2021-09-10                12:16:02.272              252.63613741              6063.267298               253.63613741              1631276162.272            0                         963                       1.4000560590E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          1.0000000000E+00          6.0000000000E+00          3.6501021484E+04          0.0000000000E+00          1.6051074808E-01          4.4992327110E+02          4.4990510753E+02          2.1050425938E+00          2.1050341637E+00          -3.5707603159E-04         -4.6253912172E-04         1.2142444226E-02          6.3814515916E+02          3.7788314896E-01          
2021-09-10                12:16:02.690              252.63614226              6063.267414               253.63614226              1631276162.691            0                         963                       1.4000640869E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          2.0000000000E+00          6.0000000000E+00          3.6501460938E+04          0.0000000000E+00          1.6051074808E-01          4.4992327110E+02          4.4992106930E+02          2.1048760119E+00          2.1050341637E+00          -3.5707603159E-04         -4.6253912172E-04         1.2142444226E-02          6.3814515916E+02          3.7788314896E-01          
2021-09-10                12:16:03.595              252.63615273              6063.267666               253.63615273              1631276163.596            0                         963                       1.4000640869E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          4.0000000000E+00          6.0000000000E+00          3.6501460938E+04          0.0000000000E+00          1.6212640686E-01          4.4992327110E+02          4.4992106930E+02          2.1048760119E+00          2.1050341637E+00          -3.5707603159E-04         -4.6253912172E-04         1.0921640818E-02          6.3814515916E+02          3.8163133147E-01          
2021-09-10                12:16:04.342              252.63616137              6063.267873               253.63616137              1631276164.342            0                         963                       1.4000515991E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          3.0000000000E+00          6.0000000000E+00          3.6502662969E+04          0.0000000000E+00          1.6212640686E-01          4.4992327110E+02          4.4991945248E+02          2.1048760119E+00          2.1048613927E+00          -7.3495864983E-04         -9.5204186265E-04         1.0921640818E-02          6.3814515916E+02          3.8163133147E-01          
2021-09-10                12:16:04.586              252.63616420              6063.267941               253.63616420              1631276164.587            0                         963                       1.4001062012E+02          4.5000236511E+01          3.7062500000E+01          4.4767875671E+01          4.5000144958E+01          1.0000000000E+00          6.0000000000E+00          3.6504851562E+04          0.0000000000E+00          1.6212640985E-01          4.4991007422E+02          4.4991945248E+02          2.1048760119E+00          2.1048613927E+00          -7.3495864983E-04         -9.5204186265E-04         1.0921640818E-02          6.3815535760E+02          3.8163133147E-01          
2021-09-10                12:16:05.009              252.63616909              6063.268058               253.63616909              1631276165.009            0                         963                       1.4000610650E+02          4.5000236511E+01          3.7062500000E+01          4.4768016095E+01          4.5000104837E+01          2.0000000000E+00          6.0000000000E+00          3.6504592220E+04          0.0000000000E+00          1.6212640985E-01          4.4991007422E+02          4.4990625571E+02          2.1049006999E+00          2.1048613927E+00          -7.3495864983E-04         -9.5204186265E-04         1.0921640818E-02          6.3815535760E+02          3.8163133147E-01          
2021-09-10                12:16:05.901              252.63617942              6063.268306               253.63617942              1631276165.902            0                         963                       1.4000610650E+02          4.5000236511E+01          3.7062500000E+01          4.4768016095E+01          4.5000104837E+01          4.0000000000E+00          6.0000000000E+00          3.6504592220E+04          0.0000000000E+00          1.5545486286E-01          4.4991007422E+02          4.4990625571E+02          2.1049006999E+00          2.1048613927E+00          -7.3495864983E-04         -9.5204186265E-04         1.0709931500E-02          6.3815535760E+02          3.6601842277E-01          
2021-09-10                12:16:06.611              252.63618763              6063.268503               253.63618763              1631276166.611            0                         963                       1.4000555420E+02          4.5000236511E+01          3.7062500000E+01          4.4768089294E+01          4.5000083923E+01          3.0000000000E+00          6.0000000000E+00          3.6506117188E+04          0.0000000000E+00          1.5545486286E-01          4.4991007422E+02          4.4990609084E+02          2.1049006999E+00          2.1048854492E+00          -4.0422741668E-04         -5.2361756629E-04         1.0709931500E-02          6.3815535760E+02          3.6601842277E-01          
2021-09-10                12:16:06.846              252.63619036              6063.268569               253.63619036              1631276166.847            0                         963                       1.3999832563E+02          4.5000236511E+01          3.7062500000E+01          4.4768089294E+01          4.5000083923E+01          1.0000000000E+00          6.0000000000E+00          3.6504276732E+04          0.0000000000E+00          1.5545485317E-01          4.4991866437E+02          4.4990609084E+02          2.1049006999E+00          2.1048854492E+00          -4.0422741668E-04         -5.2361756629E-04         1.0709931500E-02          6.3812230259E+02          3.6601842277E-01          
2021-09-10                12:16:07.256              252.63619509              6063.268682               253.63619509              1631276167.256            0                         963                       1.3999713135E+02          4.5000236511E+01          3.7062500000E+01          4.4768089294E+01          4.5000083923E+01          2.0000000000E+00          6.0000000000E+00          3.6503972656E+04          0.0000000000E+00          1.5545485317E-01          4.4991866437E+02          4.4991468091E+02          2.1050347488E+00          2.1048854492E+00          -4.0422741668E-04         -5.2361756629E-04         1.0709931500E-02          6.3812230259E+02          3.6601842277E-01          
2021-09-10                12:16:08.140              252.63620532              6063.268928               253.63620532              1631276168.140            0                         963                       1.3999713135E+02          4.5000236511E+01          3.7062500000E+01          4.4768089294E+01          4.5000083923E+01          4.0000000000E+00          6.0000000000E+00          3.6503972656E+04          0.0000000000E+00          1.5797551860E-01          4.4991866437E+02          4.4991468091E+02          2.1050347488E+00          2.1048854492E+00          -4.0422741668E-04         -5.2361756629E-04         9.5484557872E-03          6.3812230259E+02          3.7188521815E-01          
2021-09-10                12:16:08.858              252.63621365              6063.269127               253.63621365              1631276168.859            0                         963                       1.3999310303E+02          4.5000236511E+01          3.7062500000E+01          4.4768089294E+01          4.5000083923E+01          3.0000000000E+00          6.0000000000E+00          3.6501933594E+04          0.0000000000E+00          1.5797551860E-01          4.4991866437E+02          4.4991454472E+02          2.1050347488E+00          2.1050189757E+00          -7.7390632680E-04         -1.0024947114E-03         9.5484557872E-03          6.3812230259E+02          3.7188521815E-01          
2021-09-10                12:16:09.095              252.63621638              6063.269193               253.63621638              1631276169.095            0                         963                       1.3999429185E+02          4.5000236511E+01          3.7062500000E+01          4.4768089294E+01          4.5000083923E+01          1.0000000000E+00          6.0000000000E+00          3.6502106751E+04          0.0000000000E+00          1.5797552618E-01          4.4991230754E+02          4.4991454472E+02          2.1050347488E+00          2.1050189757E+00          -7.7390632680E-04         -1.0024947114E-03         9.5484557872E-03          6.3814834549E+02          3.7188521815E-01          
2021-09-10                12:16:09.509              252.63622118              6063.269308               253.63622118              1631276169.510            0                         963                       1.3999669343E+02          4.5000235231E+01          3.7062500000E+01          4.4768086307E+01          4.5000082856E+01          2.0000000000E+00          6.0000000000E+00          3.6502461211E+04          0.0000000000E+00          1.5797552618E-01          4.4991230754E+02          4.4990818795E+02          2.1050201523E+00          2.1050189757E+00          -7.7390632680E-04         -1.0024947114E-03         9.5484557872E-03          6.3814834549E+02          3.7188521815E-01          
2021-09-10                12:16:10.395              252.63623144              6063.269554               253.63623144              1631276170.396            0                         963                       1.3999669343E+02          4.5000235231E+01          3.7024805987E+01          4.4768086307E+01          4.5000082856E+01          4.0000000000E+00          6.0000000000E+00          3.6502461211E+04          0.0000000000E+00          1.5994739450E-01          4.4991230754E+02          4.4990818795E+02          2.1050201523E+00          2.1050189757E+00          -7.7390632680E-04         -1.0024947114E-03         9.0786772639E-03          6.3814834549E+02          3.7648615164E-01          
2021-09-10                12:16:11.089              252.63623947              6063.269747               253.63623947              1631276171.090            0                         963                       1.4000259399E+02          4.5000053406E+01          3.7000000000E+01          4.4767662048E+01          4.4999931335E+01          3.0000000000E+00          6.0000000000E+00          3.6503886719E+04          0.0000000000E+00          1.5994739450E-01          4.4991230754E+02          4.4990727162E+02          2.1050201523E+00          2.1050008710E+00          -6.6628593919E-04         -8.6308349712E-04         9.0786772639E-03          6.3814834549E+02          3.7648615164E-01          
2021-09-10                12:16:11.326              252.63624221              6063.269813               253.63624221              1631276171.327            0                         963                       1.4000158646E+02          4.5000053406E+01          3.7000000000E+01          4.4767662048E+01          4.4999931335E+01          1.0000000000E+00          6.0000000000E+00          3.6503932428E+04          0.0000000000E+00          1.5994740677E-01          4.4994175816E+02          4.4990727162E+02          2.1050201523E+00          2.1050008710E+00          -6.6628593919E-04         -8.6308349712E-04         9.0786772639E-03          6.3819062532E+02          3.7648615164E-01          
2021-09-10                12:16:11.749              252.63624709              6063.269930               253.63624709              1631276171.749            0                         963                       1.4000018311E+02          4.5000053406E+01          3.7000000000E+01          4.4767662048E+01          4.4999931335E+01          2.0000000000E+00          6.0000000000E+00          3.6503996094E+04          0.0000000000E+00          1.5994740677E-01          4.4994175816E+02          4.4993672191E+02          2.1050708037E+00          2.1050008710E+00          -6.6628593919E-04         -8.6308349712E-04         9.0786772639E-03          6.3819062532E+02          3.7648615164E-01          
2021-09-10                12:16:12.641              252.63625743              6063.270178               253.63625743              1631276172.642            0                         963                       1.4000018311E+02          4.5000053406E+01          3.7026053215E+01          4.4767662048E+01          4.4999931335E+01          4.0000000000E+00          6.0000000000E+00          3.6503996094E+04          0.0000000000E+00          1.6252319318E-01          4.4994175816E+02          4.4993672191E+02          2.1050708037E+00          2.1050008710E+00          -6.6628593919E-04         -8.6308349712E-04         1.0863487797E-02          6.3819062532E+02          3.8255804515E-01          
2021-09-10                12:16:13.355              252.63626569              6063.270377               253.63626569              1631276173.356            0                         963                       1.4000277588E+02          4.5000053406E+01          3.7035000000E+01          4.4767662048E+01          4.4999931335E+01          3.0000000000E+00          6.0000000000E+00          3.6506999531E+04          0.0000000000E+00          1.6252319318E-01          4.4994175816E+02          4.4993576350E+02          2.1050708037E+00          2.1050478525E+00          -1.0479800783E-03         -1.3575336812E-03         1.0863487797E-02          6.3819062532E+02          3.8255804515E-01          
2021-09-10                12:16:13.595              252.63626847              6063.270443               253.63626847              1631276173.596            0                         963                       1.4000030518E+02          4.5000053406E+01          3.7062500000E+01          4.4767662048E+01          4.4999931335E+01          1.0000000000E+00          6.0000000000E+00          3.6507125000E+04          0.0000000000E+00          1.6252317125E-01          4.4994251935E+02          4.4993576350E+02          2.1050708037E+00          2.1050478525E+00          -1.0479800783E-03         -1.3575336812E-03         1.0863487797E-02          6.3811592703E+02          3.8255804515E-01          
2021-09-10                12:16:14.016              252.63627334              6063.270560               253.63627334              1631276174.017            0                         963                       1.4000030518E+02          4.5000053406E+01          3.7062500000E+01          4.4767662048E+01          4.4999931335E+01          2.0000000000E+00          6.0000000000E+00          3.6507125000E+04          0.0000000000E+00          1.6252317125E-01          4.4994251935E+02          4.4993652468E+02          2.1048128842E+00          2.1050478525E+00          -1.0479800783E-03         -1.3575336812E-03         1.0863487797E-02          6.3811592703E+02          3.8255804515E-01          
2021-09-10                12:16:14.911              252.63628370              6063.270809               253.63628370              1631276174.912            0                         963                       1.4000030518E+02          4.5000053406E+01          3.7061807095E+01          4.4767662048E+01          4.4999931335E+01          4.0000000000E+00          6.0000000000E+00          3.6507125000E+04          0.0000000000E+00          1.5868042295E-01          4.4994251935E+02          4.4993652468E+02          2.1048128842E+00          2.1050478525E+00          -1.0479800783E-03         -1.3575336812E-03         9.2626516765E-03          6.3811592703E+02          3.7352691063E-01          
2021-09-10                12:16:15.614              252.63629183              6063.271004               253.63629183              1631276175.614            0                         963                       1.4000094604E+02          4.5000083923E+01          3.7000000000E+01          4.4767814636E+01          4.5000053406E+01          3.0000000000E+00          6.0000000000E+00          3.6508882812E+04          0.0000000000E+00          1.5868042295E-01          4.4994251935E+02          4.4993669969E+02          2.1048128842E+00          2.1047906057E+00          -6.1623845352E-04         -7.9825242823E-04         9.2626516765E-03          6.3811592703E+02          3.7352691063E-01          
2021-09-10                12:16:15.855              252.63629462              6063.271071               253.63629462              1631276175.855            0                         963                       1.4000094604E+02          4.5000083923E+01          3.7000000000E+01          4.4767814636E+01          4.5000053406E+01          1.0000000000E+00          6.0000000000E+00          3.6508882812E+04          0.0000000000E+00          1.5868043263E-01          4.4991708049E+02          4.4993669969E+02          2.1048128842E+00          2.1047906057E+00          -6.1623845352E-04         -7.9825242823E-04         9.2626516765E-03          6.3814921301E+02          3.7352691063E-01          
2021-09-10                12:16:16.285              252.63629959              6063.271190               253.63629959              1631276176.285            0                         963                       1.4000094604E+02          4.5000083923E+01          3.7000000000E+01          4.4767814636E+01          4.5000053406E+01          2.0000000000E+00          6.0000000000E+00          3.6508882812E+04          0.0000000000E+00          1.5868043263E-01          4.4991708049E+02          4.4991126115E+02          2.1051348643E+00          2.1047906057E+00          -6.1623845352E-04         -7.9825242823E-04         9.2626516765E-03          6.3814921301E+02          3.7352691063E-01          
2021-09-10                12:16:17.168              252.63630983              6063.271436               253.63630983              1631276177.169            0                         963                       1.4000094604E+02          4.5000083923E+01          3.7052522173E+01          4.4767814636E+01          4.5000053406E+01          4.0000000000E+00          6.0000000000E+00          3.6508882812E+04          0.0000000000E+00          1.6693653907E-01          4.4991708049E+02          4.4991126115E+02          2.1051348643E+00          2.1047906057E+00          -6.1623845352E-04         -7.9825242823E-04         1.5557267302E-02          6.3814921301E+02          3.9300273985E-01          
2021-09-10                12:16:17.894              252.63631823              6063.271637               253.63631823              1631276177.895            0                         963                       1.3999926758E+02          4.5000083923E+01          3.7062500000E+01          4.4767814636E+01          4.5000053406E+01          3.0000000000E+00          6.0000000000E+00          3.6508785156E+04          0.0000000000E+00          1.6693653907E-01          4.4991708049E+02          4.4991291981E+02          2.1051348643E+00          2.1051189334E+00          -5.7363453687E-04         -7.4306385986E-04         1.5557267302E-02          6.3814921301E+02          3.9300273985E-01          
2021-09-10                12:16:18.125              252.63632089              6063.271701               253.63632089              1631276178.125            0                         963                       1.3999899019E+02          4.5000083923E+01          3.7062500000E+01          4.4767814636E+01          4.5000053406E+01          1.0000000000E+00          6.0000000000E+00          3.6508705574E+04          0.0000000000E+00          1.6693653817E-01          4.4992275102E+02          4.4991291981E+02          2.1051348643E+00          2.1051189334E+00          -5.7363453687E-04         -7.4306385986E-04         1.5557267302E-02          6.3814625717E+02          3.9300273985E-01          
2021-09-10                12:16:18.539              252.63632568              6063.271816               253.63632568              1631276178.539            0                         963                       1.3999838257E+02          4.5000083923E+01          3.7062500000E+01          4.4767814636E+01          4.5000053406E+01          2.0000000000E+00          6.0000000000E+00          3.6508531250E+04          0.0000000000E+00          1.6693653817E-01          4.4992275102E+02          4.4991859029E+02          2.1048927399E+00          2.1051189334E+00          -5.7363453687E-04         -7.4306385986E-04         1.5557267302E-02          6.3814625717E+02          3.9300273985E-01          
2021-09-10                12:16:19.424              252.63633593              6063.272062               253.63633593              1631276179.424            0                         963                       1.3999838257E+02          4.5000083923E+01          3.7062500000E+01          4.4767814636E+01          4.5000053406E+01          4.0000000000E+00          6.0000000000E+00          3.6508531250E+04          0.0000000000E+00          1.6044726363E-01          4.4992275102E+02          4.4991859029E+02          2.1048927399E+00          2.1051189334E+00          -5.7363453687E-04         -7.4306385986E-04         7.2538524519E-03          6.3814625717E+02          3.7760843883E-01          
2021-09-10                12:16:20.157              252.63634442              6063.272266               253.63634442              1631276180.158            0                         963                       1.4000036621E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          3.0000000000E+00          6.0000000000E+00          3.6509632812E+04          0.0000000000E+00          1.6044726363E-01          4.4992275102E+02          4.4991968257E+02          2.1048927399E+00          2.1048809926E+00          -3.0386895432E-04         -3.9361654721E-04         7.2538524519E-03          6.3814625717E+02          3.7760843883E-01          
2021-09-10                12:16:20.391              252.63634712              6063.272331               253.63634712              1631276180.391            0                         963                       1.4000101983E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          1.0000000000E+00          6.0000000000E+00          3.6509769531E+04          0.0000000000E+00          1.6044726306E-01          4.4991174890E+02          4.4991968257E+02          2.1048927399E+00          2.1048809926E+00          -3.0386895432E-04         -3.9361654721E-04         7.2538524519E-03          6.3814427179E+02          3.7760843883E-01          
2021-09-10                12:16:20.796              252.63635182              6063.272444               253.63635182              1631276180.797            0                         963                       1.4000161743E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          2.0000000000E+00          6.0000000000E+00          3.6509894531E+04          0.0000000000E+00          1.6044726306E-01          4.4991174890E+02          4.4990868053E+02          2.1050594100E+00          2.1048809926E+00          -3.0386895432E-04         -3.9361654721E-04         7.2538524519E-03          6.3814427179E+02          3.7760843883E-01          
2021-09-10                12:16:21.710              252.63636238              6063.272697               253.63636238              1631276181.710            0                         963                       1.4000161743E+02          4.5000205994E+01          3.7037971175E+01          4.4768089294E+01          4.5000053406E+01          4.0000000000E+00          6.0000000000E+00          3.6509894531E+04          0.0000000000E+00          1.5803674282E-01          4.4991174890E+02          4.4990868053E+02          2.1050594100E+00          2.1048809926E+00          -3.0386895432E-04         -3.9361654721E-04         8.3169074533E-03          6.3814427179E+02          3.7199654275E-01          
2021-09-10                12:16:22.431              252.63637074              6063.272898               253.63637074              1631276182.432            0                         963                       1.4000167847E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          3.0000000000E+00          6.0000000000E+00          3.6511285156E+04          0.0000000000E+00          1.5803674282E-01          4.4991174890E+02          4.4990791908E+02          2.1050594100E+00          2.1050447462E+00          -7.9139325292E-04         -1.0251473298E-03         8.3169074533E-03          6.3814427179E+02          3.7199654275E-01          
2021-09-10                12:16:22.663              252.63637341              6063.272962               253.63637341              1631276182.663            0                         963                       1.4000167847E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          1.0000000000E+00          6.0000000000E+00          3.6511285156E+04          0.0000000000E+00          1.5803676116E-01          4.4995387325E+02          4.4990791908E+02          2.1050594100E+00          2.1050447462E+00          -7.9139325292E-04         -1.0251473298E-03         8.3169074533E-03          6.3820772140E+02          3.7199654275E-01          
2021-09-10                12:16:23.076              252.63637821              6063.273077               253.63637821              1631276183.077            0                         963                       1.4000167847E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          2.0000000000E+00          6.0000000000E+00          3.6511285156E+04          0.0000000000E+00          1.5803676116E-01          4.4995387325E+02          4.4995004307E+02          2.1048563384E+00          2.1050447462E+00          -7.9139325292E-04         -1.0251473298E-03         8.3169074533E-03          6.3820772140E+02          3.7199654275E-01          
2021-09-10                12:16:23.956              252.63638838              6063.273321               253.63638838              1631276183.956            0                         963                       1.4000167847E+02          4.5000205994E+01          3.7062500000E+01          4.4768089294E+01          4.5000053406E+01          4.0000000000E+00          6.0000000000E+00          3.6511285156E+04          0.0000000000E+00          1.5931818948E-01          4.4995387325E+02          4.4995004307E+02          2.1048563384E+00          2.1050447462E+00          -7.9139325292E-04         -1.0251473298E-03         9.6227617007E-03          6.3820772140E+02          3.7502817997E-01          
2021-09-10                12:16:24.663              252.63639656              6063.273518               253.63639656              1631276184.663            0                         963                       1.3999926758E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          3.0000000000E+00          6.0000000000E+00          3.6511261719E+04          0.0000000000E+00          1.5931818948E-01          4.4995387325E+02          4.4995086081E+02          2.1048563384E+00          2.1048448065E+00          -7.0025180499E-05         -9.0706400105E-05         9.6227617007E-03          6.3820772140E+02          3.7502817997E-01          
2021-09-10                12:16:24.897              252.63639927              6063.273583               253.63639927              1631276184.897            0                         963                       1.3999926758E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          1.0000000000E+00          6.0000000000E+00          3.6511261719E+04          0.0000000000E+00          1.5931818585E-01          4.4992601718E+02          4.4995086081E+02          2.1048563384E+00          2.1048448065E+00          -7.0025180499E-05         -9.0706400105E-05         9.6227617007E-03          6.3819526395E+02          3.7502817997E-01          
2021-09-10                12:16:25.322              252.63640419              6063.273701               253.63640419              1631276185.322            0                         963                       1.3999949998E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          2.0000000000E+00          6.0000000000E+00          3.6511522837E+04          0.0000000000E+00          1.5931818585E-01          4.4992601718E+02          4.4992300492E+02          2.1049934018E+00          2.1048448065E+00          -7.0025180499E-05         -9.0706400105E-05         9.6227617007E-03          6.3819526395E+02          3.7502817997E-01          
2021-09-10                12:16:26.213              252.63641450              6063.273948               253.63641450              1631276186.213            0                         963                       1.3999949998E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          4.0000000000E+00          6.0000000000E+00          3.6511522837E+04          0.0000000000E+00          1.6041898728E-01          4.4992601718E+02          4.4992300492E+02          2.1049934018E+00          2.1048448065E+00          -7.0025180499E-05         -9.0706400105E-05         7.6613531957E-03          6.3819526395E+02          3.7755278219E-01          
2021-09-10                12:16:26.921              252.63642271              6063.274145               253.63642271              1631276186.922            0                         963                       1.3999822998E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          3.0000000000E+00          6.0000000000E+00          3.6511285156E+04          0.0000000000E+00          1.6041898728E-01          4.4992601718E+02          4.4992320321E+02          2.1049934018E+00          2.1049826282E+00          -7.3468972379E-04         -9.5169349612E-04         7.6613531957E-03          6.3819526395E+02          3.7755278219E-01          
2021-09-10                12:16:27.158              252.63642545              6063.274211               253.63642545              1631276187.159            0                         963                       1.4000326880E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          1.0000000000E+00          6.0000000000E+00          3.6512673478E+04          0.0000000000E+00          1.6041897017E-01          4.4990228060E+02          4.4992320321E+02          2.1049934018E+00          2.1049826282E+00          -7.3468972379E-04         -9.5169349612E-04         7.6613531957E-03          6.3813582400E+02          3.7755278219E-01          
2021-09-10                12:16:27.578              252.63643031              6063.274327               253.63643031              1631276187.579            0                         963                       1.4000252357E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          2.0000000000E+00          6.0000000000E+00          3.6512802284E+04          0.0000000000E+00          1.6041897017E-01          4.4990228060E+02          4.4989946679E+02          2.1048766116E+00          2.1049826282E+00          -7.3468972379E-04         -9.5169349612E-04         7.6613531957E-03          6.3813582400E+02          3.7755278219E-01          
2021-09-10                12:16:28.456              252.63644046              6063.274571               253.63644046              1631276188.456            0                         963                       1.4000252357E+02          4.5000480652E+01          3.7062500000E+01          4.4768089294E+01          4.5000236511E+01          4.0000000000E+00          6.0000000000E+00          3.6512802284E+04          0.0000000000E+00          1.5551746341E-01          4.4990228060E+02          4.4989946679E+02          2.1048766116E+00          2.1049826282E+00          -7.3468972379E-04         -9.5169349612E-04         8.6839389733E-03          6.3813582400E+02          3.6611228330E-01          
