DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               CavityPressure            CavityTemp                DasTemp                   EtalonTemp                WarmBoxTemp               MPVPosition               OutletValve               CO_sync                   CO2_sync                  CO2_dry_sync              CH4_sync                  CH4_dry_sync              H2O_sync                  
2022-02-26                13:38:15.000              56.69322917               1360.637500               57.69322917               1645882695.000            0                         963                       1.3999893188E+02          4.4998893738E+01          4.1375000000E+01          4.4773460388E+01          4.5000236511E+01          8.0000000000E+00          2.1774423828E+04          2.2502899967E-01          3.9997248179E+02          4.0160747130E+02          2.0455366450E+00          2.0522306791E+00          2.6193179458E-01          
2022-02-26                13:38:20.000              56.69328704               1360.638889               57.69328704               1645882700.000            0                         963                       1.4000253296E+02          4.4998893738E+01          4.1375000000E+01          4.4773460388E+01          4.5000236511E+01          8.0000000000E+00          2.1774847656E+04          2.2494360701E-01          3.9997838927E+02          4.0161529173E+02          2.0454653124E+00          2.0522987706E+00          2.6237842212E-01          
2022-02-26                13:38:25.000              56.69334491               1360.640278               57.69334491               1645882705.000            0                         963                       1.4000226449E+02          4.4999015808E+01          4.1375000000E+01          4.4773155212E+01          4.5000236511E+01          8.0000000000E+00          2.1774788147E+04          2.2414569129E-01          3.9996597759E+02          4.0160622764E+02          2.0453805237E+00          2.0523145202E+00          2.6297186700E-01          
2022-02-26                13:38:30.000              56.69340278               1360.641667               57.69340278               1645882710.000            0                         963                       1.4000018311E+02          4.4998985291E+01          4.1375000000E+01          4.4773216248E+01          4.5000419617E+01          8.0000000000E+00          2.1773783203E+04          2.2329956731E-01          3.9996518393E+02          4.0160641049E+02          2.0455507087E+00          2.0524068497E+00          2.6309570169E-01          
2022-02-26                13:38:35.000              56.69346065               1360.643056               57.69346065               1645882715.000            0                         963                       1.3999789429E+02          4.4998985291E+01          4.1375000000E+01          4.4773216248E+01          4.5000053406E+01          8.0000000000E+00          2.1772503906E+04          2.3051611723E-01          3.9996425610E+02          4.0160993803E+02          2.0454853545E+00          2.0525212360E+00          2.6313076930E-01          
2022-02-26                13:38:40.000              56.69351852               1360.644444               57.69351852               1645882720.000            0                         963                       1.4000167847E+02          4.4999168396E+01          4.1375000000E+01          4.4773185730E+01          4.5000236511E+01          8.0000000000E+00          2.1772876953E+04          2.1938655970E-01          3.9995236310E+02          4.0159683905E+02          2.0454467699E+00          2.0522622065E+00          2.6351079006E-01          
2022-02-26                13:38:45.000              56.69357639               1360.645833               57.69357639               1645882725.000            0                         963                       1.3999907103E+02          4.4999168396E+01          4.1356643357E+01          4.4773185730E+01          4.5000236511E+01          8.0000000000E+00          2.1772108351E+04          2.2243294473E-01          3.9998154443E+02          4.0162753557E+02          2.0454076267E+00          2.0523353416E+00          2.6367824076E-01          
2022-02-26                13:38:50.000              56.69363426               1360.647222               57.69363426               1645882730.000            0                         963                       1.4000161743E+02          4.4999259949E+01          4.1375000000E+01          4.4773277283E+01          4.5000236511E+01          8.0000000000E+00          2.1771929688E+04          2.2619738614E-01          3.9995425969E+02          4.0160115005E+02          2.0453271824E+00          2.0523309105E+00          2.6426611770E-01          
2022-02-26                13:38:55.000              56.69369213               1360.648611               57.69369213               1645882735.000            0                         963                       1.4000140381E+02          4.4999168396E+01          4.1375000000E+01          4.4773277283E+01          4.5000053406E+01          8.0000000000E+00          2.1771419922E+04          2.2576988615E-01          3.9996811333E+02          4.0161763462E+02          2.0455879280E+00          2.0524943944E+00          2.6464688317E-01          
2022-02-26                13:39:00.000              56.69375000               1360.650000               57.69375000               1645882740.000            0                         963                       1.3999854244E+02          4.4999164980E+01          4.1319496269E+01          4.4773270450E+01          4.5000080735E+01          8.0000000000E+00          2.1770503294E+04          2.2778842885E-01          3.9996168787E+02          4.0161788461E+02          2.0462013044E+00          2.0523291095E+00          2.6530100428E-01          
2022-02-26                13:39:05.000              56.69380787               1360.651389               57.69380787               1645882745.000            0                         963                       1.3999795532E+02          4.4999168396E+01          4.1375000000E+01          4.4773155212E+01          4.5000205994E+01          8.0000000000E+00          2.1769466797E+04          2.2341004843E-01          3.9996621206E+02          4.0162089602E+02          2.0524035025E+00          2.0552110606E+00          2.6524145006E-01          
2022-02-26                13:39:10.000              56.69386574               1360.652778               57.69386574               1645882750.000            0                         963                       1.4000003052E+02          4.4999168396E+01          4.1375000000E+01          4.4773155212E+01          4.5000205994E+01          8.0000000000E+00          2.1770121094E+04          2.2236905988E-01          4.0000759449E+02          4.0166262855E+02          2.3177226492E+00          2.1339526048E+00          2.6558715009E-01          
2022-02-26                13:39:15.000              56.69392361               1360.654167               57.69392361               1645882755.000            0                         963                       1.3999838257E+02          4.4999168396E+01          4.1375000000E+01          4.4773155212E+01          4.5000358582E+01          8.0000000000E+00          2.1769365234E+04          2.3022115137E-01          3.9995179528E+02          4.0161179740E+02          2.3130116038E+00          2.3418282164E+00          2.6622316999E-01          
2022-02-26                13:39:20.000              56.69398148               1360.655556               57.69398148               1645882760.000            0                         963                       1.4000195244E+02          4.4998985291E+01          4.1375000000E+01          4.4773155212E+01          4.5000297546E+01          8.0000000000E+00          2.1769555781E+04          2.2361132955E-01          3.9992367002E+02          4.0164602967E+02          2.1775904838E+00          2.1854352327E+00          2.6705063974E-01          
2022-02-26                13:39:25.000              56.69403935               1360.656944               57.69403935               1645882765.000            0                         963                       1.3999978040E+02          4.4999115897E+01          4.1375000000E+01          4.4773155212E+01          4.5000319314E+01          8.0000000000E+00          2.1769277753E+04          2.2535935815E-01          3.9995820715E+02          4.0162520392E+02          2.1061033507E+00          2.1289125089E+00          2.6743383960E-01          
2022-02-26                13:39:30.000              56.69409722               1360.658333               57.69409722               1645882770.000            0                         963                       1.3999905225E+02          4.4999351501E+01          4.1375000000E+01          4.4773155212E+01          4.5000358582E+01          8.0000000000E+00          2.1768298350E+04          2.2310071669E-01          3.9996338703E+02          4.0163655496E+02          2.0864884412E+00          2.1021350506E+00          2.6831517533E-01          
2022-02-26                13:39:35.000              56.69415509               1360.659722               57.69415509               1645882775.000            0                         963                       1.4000106705E+02          4.4999168396E+01          4.1375000000E+01          4.4773094177E+01          4.5000205994E+01          8.0000000000E+00          2.1768483747E+04          2.2254667921E-01          3.9995097694E+02          4.0162388586E+02          2.0742473495E+00          2.0851109229E+00          2.6837225953E-01          
